tourney_date,surface,winner1_id,winner2_id,loser1_id,loser2_id
2012-04-09,Clay,104600,104693,105147,104424.0
2012-04-09,Clay,103333,102864,104122,103675.0
2012-04-09,Clay,103188,104035,103859,103762.0
2012-04-09,Clay,104898,103828,103780,103946.0
2012-04-09,Clay,104249,103543,103863,104797.0
2012-04-09,Clay,103110,104926,103730,104679.0
2012-04-09,Clay,104460,103080,105238,104291.0
2012-04-09,Clay,103484,105023,104166,103822.0
2012-04-09,Clay,104600,104693,101956,103598.0
2012-04-09,Clay,103333,102864,102306,102565.0
2012-04-09,Clay,103188,104035,103540,101868.0
2012-04-09,Clay,104460,103080,103543,104249.0
2012-04-09,Clay,103110,104926,104898,103828.0
2012-04-09,Clay,103484,105023,103333,102864.0
2012-04-09,Clay,104600,104693,103188,104035.0
2012-04-09,Clay,104460,103080,103110,104926.0
2012-04-09,Clay,103484,105023,104600,104693.0
2012-04-15,Clay,108701,104724,103898,104542.0
2012-04-15,Clay,105227,104249,104273,104468.0
2012-04-15,Clay,104719,104043,103529,103828.0
2012-04-15,Clay,103594,103580,103780,103946.0
2012-04-15,Clay,103543,104269,104607,105238.0
2012-04-15,Clay,103781,104252,103096,103444.0
2012-04-15,Clay,104918,104679,104136,103577.0
2012-04-15,Clay,104678,104527,104620,104926.0
2012-04-15,Clay,103184,103185,104918,104679.0
2012-04-15,Clay,103018,102110,105227,104249.0
2012-04-15,Clay,103566,102800,103543,104269.0
2012-04-15,Clay,103781,104252,103586,103690.0
2012-04-15,Clay,102233,103285,108701,104724.0
2012-04-15,Clay,104678,104527,102405,103523.0
2012-04-15,Clay,104719,104043,102963,104486.0
2012-04-15,Clay,103594,103580,102886,104583.0
2012-04-15,Clay,103184,103185,102233,103285.0
2012-04-15,Clay,103018,102110,104678,104527.0
2012-04-15,Clay,103566,102800,103594,103580.0
2012-04-15,Clay,104719,104043,103781,104252.0
2012-04-15,Clay,103184,103185,104719,104043.0
2012-04-15,Clay,103018,102110,103566,102800.0
2012-04-15,Clay,103184,103185,103018,102110.0
2012-04-23,Clay,104597,105077,108701,104857.0
2012-04-23,Clay,103780,103946,103822,104330.0
2012-04-23,Clay,103863,104797,105438,105283.0
2012-04-23,Clay,102968,103544,103105,104724.0
2012-04-23,Clay,104719,104043,104268,105053.0
2012-04-23,Clay,104898,103813,104593,103656.0
2012-04-23,Clay,103543,104269,104665,104198.0
2012-04-23,Clay,104918,104679,104731,102864.0
2012-04-23,Clay,103184,103185,103543,104269.0
2012-04-23,Clay,103018,102110,104898,103813.0
2012-04-23,Clay,102405,102800,102968,103544.0
2012-04-23,Clay,103586,103690,103780,103946.0
2012-04-23,Clay,104719,104043,102886,104583.0
2012-04-23,Clay,104136,103577,104597,105077.0
2012-04-23,Clay,103529,103828,104918,104679.0
2012-04-23,Clay,103594,103580,103863,104797.0
2012-04-23,Clay,102963,104486,105207,104495.0
2012-04-23,Clay,103080,103459,103110,103808.0
2012-04-23,Clay,103859,104926,104312,103835.0
2012-04-23,Clay,104600,104693,103598,101868.0
2012-04-23,Clay,104871,103997,104571,104504.0
2012-04-23,Clay,104471,104249,105657,102565.0
2012-04-23,Clay,104735,104252,103540,103929.0
2012-04-23,Clay,103455,102987,104465,103811.0
2012-04-23,Clay,103018,102110,104136,103577.0
2012-04-23,Clay,104719,104043,102405,102800.0
2012-04-23,Clay,103586,103690,103529,103828.0
2012-04-23,Clay,102963,104486,103455,102987.0
2012-04-23,Clay,103859,104926,104735,104252.0
2012-04-23,Clay,104871,103997,104600,104693.0
2012-04-23,Clay,103080,103459,104471,104249.0
2012-04-23,Clay,103586,103690,103018,102110.0
2012-04-23,Clay,104719,104043,103594,103580.0
2012-04-23,Clay,102963,104486,103080,103459.0
2012-04-23,Clay,104871,103997,103859,104926.0
2012-04-23,Clay,103586,103690,104719,104043.0
2012-04-23,Clay,102963,104486,104871,103997.0
2012-04-30,Clay,102886,104583,105062,104660.0
2012-04-30,Clay,104460,102565,103594,103580.0
2012-04-30,Clay,103598,101868,104136,103577.0
2012-04-30,Clay,108701,104857,104978,105906.0
2012-04-30,Clay,104897,102864,103163,104332.0
2012-04-30,Clay,105227,103735,104594,106071.0
2012-04-30,Clay,104268,105053,103455,102987.0
2012-04-30,Clay,102306,104679,104571,104022.0
2012-04-30,Clay,103529,103828,105671,105311.0
2012-04-30,Clay,103863,104797,103780,103946.0
2012-04-30,Clay,103080,104249,102965,104159.0
2012-04-30,Clay,102382,103543,104262,103893.0
2012-04-30,Clay,103540,103929,103762,104071.0
2012-04-30,Clay,103953,103730,104523,105155.0
2012-04-30,Clay,104755,104273,103876,105051.0
2012-04-30,Clay,104600,104693,104620,105077.0
2012-04-30,Clay,102963,104486,105831,104067.0
2012-04-30,Clay,103822,104330,103782,105041.0
2012-04-30,Clay,102968,103544,103617,103938.0
2012-04-30,Clay,103110,104586,103859,108990.0
2012-04-30,Clay,104665,104198,104592,105677.0
2012-04-30,Clay,104471,105099,103327,105332.0
2012-04-30,Clay,104465,103811,104312,103835.0
2012-04-30,Clay,102886,104583,105227,103735.0
2012-04-30,Clay,108701,104857,104897,102864.0
2012-04-30,Clay,104460,102565,104268,105053.0
2012-04-30,Clay,103598,101868,102306,104679.0
2012-04-30,Clay,103529,103828,104600,104693.0
2012-04-30,Clay,104755,104273,103080,104249.0
2012-04-30,Clay,102382,103543,103953,103730.0
2012-04-30,Clay,103863,104797,103540,103929.0
2012-04-30,Clay,104665,104198,102963,104486.0
2012-04-30,Clay,103822,104330,103459,104534.0
2012-04-30,Clay,102968,103544,104471,105099.0
2012-04-30,Clay,104465,103811,103110,104586.0
2012-04-30,Clay,102886,104583,108701,104857.0
2012-04-30,Clay,103598,101868,104460,102565.0
2012-04-30,Clay,103529,103828,104755,104273.0
2012-04-30,Clay,102382,103543,103863,104797.0
2012-04-30,Clay,104465,103811,103822,104330.0
2012-04-30,Clay,102968,103544,104665,104198.0
2012-04-30,Clay,102886,104583,103598,101868.0
2012-04-30,Clay,103529,103828,102382,103543.0
2012-04-30,Clay,102968,103544,104465,103811.0
2012-05-06,Clay,108701,104724,104731,104545.0
2012-05-06,Clay,102886,104583,104597,105077.0
2012-05-06,Clay,105227,104249,104166,104926.0
2012-05-06,Clay,104755,104792,104869,105894.0
2012-05-06,Clay,104136,103577,103594,103580.0
2012-05-06,Clay,104719,104043,105683,104678.0
2012-05-06,Clay,103543,104269,105238,104542.0
2012-05-06,Clay,103529,103828,104593,103868.0
2012-05-06,Clay,103529,103828,103184,103185.0
2012-05-06,Clay,103018,102110,103543,104269.0
2012-05-06,Clay,104719,104043,103566,102800.0
2012-05-06,Clay,103586,103690,108701,104724.0
2012-05-06,Clay,102233,103285,104755,104792.0
2012-05-06,Clay,102963,104486,102886,104583.0
2012-05-06,Clay,102405,103523,104136,103577.0
2012-05-06,Clay,105227,104249,103781,104332.0
2012-05-06,Clay,103018,102110,102233,103285.0
2012-05-06,Clay,103586,103690,105227,104249.0
2012-05-06,Clay,102963,104486,104719,104043.0
2012-05-06,Clay,102405,103523,103529,103828.0
2012-05-06,Clay,103586,103690,103018,102110.0
2012-05-06,Clay,102963,104486,102405,103523.0
2012-05-06,Clay,103586,103690,102963,104486.0
2012-05-13,Clay,104597,104665,103543,104269.0
2012-05-13,Clay,103110,104312,103813,104678.0
2012-05-13,Clay,108701,104724,102886,104583.0
2012-05-13,Clay,104136,103577,104262,103893.0
2012-05-13,Clay,104719,104043,104620,104926.0
2012-05-13,Clay,103997,104386,104731,106071.0
2012-05-13,Clay,103781,104332,104545,105023.0
2012-05-13,Clay,104851,103835,103970,103852.0
2012-05-13,Clay,103018,102110,104851,103835.0
2012-05-13,Clay,103184,103185,104136,103577.0
2012-05-13,Clay,102963,104486,108701,104724.0
2012-05-13,Clay,103997,104386,102233,103285.0
2012-05-13,Clay,103586,103690,103781,104332.0
2012-05-13,Clay,102405,103523,103110,104312.0
2012-05-13,Clay,104719,104043,103580,103529.0
2012-05-13,Clay,102405,103523,103018,102110.0
2012-05-13,Clay,103997,104386,103184,103185.0
2012-05-13,Clay,104719,104043,103566,102800.0
2012-05-13,Clay,102963,104486,103586,103690.0
2012-05-13,Clay,103997,104386,102963,104486.0
2012-05-13,Clay,104719,104043,102405,103523.0
2012-05-13,Clay,104719,104043,103997,104386.0
2012-05-20,Clay,103184,103185,105051,106071.0
2012-05-20,Clay,104545,105023,103523,103543.0
2012-05-20,Clay,103529,103828,103859,102987.0
2012-05-20,Clay,108701,104136,104600,102864.0
2012-05-20,Clay,103110,104679,102968,103544.0
2012-05-20,Clay,103080,102382,103780,103946.0
2012-05-20,Clay,103822,104330,103863,104797.0
2012-05-20,Clay,103594,104583,103917,104273.0
2012-05-20,Clay,103184,103185,103110,104679.0
2012-05-20,Clay,103529,103828,103822,104330.0
2012-05-20,Clay,103080,102382,108701,104136.0
2012-05-20,Clay,103594,104583,104545,105023.0
2012-05-20,Clay,103184,103185,103529,103828.0
2012-05-20,Clay,103594,104583,103080,102382.0
2012-05-20,Clay,103184,103185,103594,104583.0
2012-05-27,Clay,103018,102110,104898,103813.0
2012-05-27,Clay,103184,103185,104660,104022.0
2012-05-27,Clay,103566,102800,103105,105077.0
2012-05-27,Clay,103586,103690,104665,104198.0
2012-05-27,Clay,102963,104486,104166,101868.0
2012-05-27,Clay,102967,104273,102405,103523.0
2012-05-27,Clay,102233,103580,104620,104926.0
2012-05-27,Clay,103781,104332,102382,104919.0
2012-05-27,Clay,102886,104583,104268,105053.0
2012-05-27,Clay,103529,103828,104850,104023.0
2012-05-27,Clay,104136,103577,104897,102864.0
2012-05-27,Clay,103780,103946,104719,103656.0
2012-05-27,Clay,102968,103544,103540,103929.0
2012-05-27,Clay,103110,103808,104465,103811.0
2012-05-27,Clay,103822,104330,102659,104594.0
2012-05-27,Clay,108701,104857,104460,103730.0
2012-05-27,Clay,103794,103997,103953,103565.0
2012-05-27,Clay,104122,103543,103857,105062.0
2012-05-27,Clay,103859,103812,104871,105777.0
2012-05-27,Clay,103428,104724,105041,103893.0
2012-05-27,Clay,104160,103917,104593,104349.0
2012-05-27,Clay,104471,104249,105649,106071.0
2012-05-27,Clay,105238,104920,105173,105332.0
2012-05-27,Clay,105051,105992,104262,104312.0
2012-05-27,Clay,103863,104797,104327,103694.0
2012-05-27,Clay,103080,103459,103096,104932.0
2012-05-27,Clay,104600,104693,103188,105385.0
2012-05-27,Clay,104229,104424,104958,104679.0
2012-05-27,Clay,103594,104547,102306,102565.0
2012-05-27,Clay,103451,108990,105732,105874.0
2012-05-27,Clay,104534,103835,103762,104071.0
2012-05-27,Clay,103018,102110,103080,103459.0
2012-05-27,Clay,103184,103185,104160,103917.0
2012-05-27,Clay,103566,102800,104229,104424.0
2012-05-27,Clay,103586,103690,103428,104724.0
2012-05-27,Clay,104600,104693,102963,104486.0
2012-05-27,Clay,103863,104797,102233,103580.0
2012-05-27,Clay,103781,104332,104122,103543.0
2012-05-27,Clay,104471,104249,102886,104583.0
2012-05-27,Clay,103529,103828,103451,108990.0
2012-05-27,Clay,103594,104547,104136,103577.0
2012-05-27,Clay,103780,103946,104534,103835.0
2012-05-27,Clay,101956,103598,102968,103544.0
2012-05-27,Clay,103110,103808,105238,104920.0
2012-05-27,Clay,103822,104330,103794,103997.0
2012-05-27,Clay,108701,104857,103859,103812.0
2012-05-27,Clay,105051,105992,102967,104273.0
2012-05-27,Clay,103018,102110,103822,104330.0
2012-05-27,Clay,103184,103185,101956,103598.0
2012-05-27,Clay,103566,102800,108701,104857.0
2012-05-27,Clay,103110,103808,103586,103690.0
2012-05-27,Clay,104471,104249,103781,104332.0
2012-05-27,Clay,103529,103828,104600,104693.0
2012-05-27,Clay,105051,105992,103780,103946.0
2012-05-27,Clay,103594,104547,103863,104797.0
2012-05-27,Clay,103018,102110,105051,105992.0
2012-05-27,Clay,103184,103185,103594,104547.0
2012-05-27,Clay,103110,103808,104471,104249.0
2012-05-27,Clay,103018,102110,103110,103808.0
2012-05-27,Clay,103184,103185,103529,103828.0
2012-05-27,Clay,103018,102110,103184,103185.0
2012-06-11,Grass,104731,102233,103898,103917.0
2012-06-11,Grass,104571,104679,104620,104180.0
2012-06-11,Grass,104166,103859,103863,104797.0
2012-06-11,Grass,104327,103694,104273,104468.0
2012-06-11,Grass,102968,103544,105227,103735.0
2012-06-11,Grass,103720,104053,104229,105023.0
2012-06-11,Grass,103333,102864,102965,104159.0
2012-06-11,Grass,103598,101868,103543,103105.0
2012-06-11,Grass,103018,102110,103720,104053.0
2012-06-11,Grass,103184,103185,104166,103859.0
2012-06-11,Grass,103598,101868,103586,103690.0
2012-06-11,Grass,102968,103544,102963,104486.0
2012-06-11,Grass,102405,103523,104571,104679.0
2012-06-11,Grass,104415,104504,104327,103694.0
2012-06-11,Grass,104386,102800,104731,102233.0
2012-06-11,Grass,103780,103080,103333,102864.0
2012-06-11,Grass,103529,103828,103794,104332.0
2012-06-11,Grass,102886,102382,104122,104312.0
2012-06-11,Grass,105683,108990,104460,103594.0
2012-06-11,Grass,104719,104745,103455,104678.0
2012-06-11,Grass,103540,103929,103163,102565.0
2012-06-11,Grass,104600,103822,103577,104259.0
2012-06-11,Grass,102306,104252,104898,103813.0
2012-06-11,Grass,103997,104022,103843,104999.0
2012-06-11,Grass,103018,102110,102405,103523.0
2012-06-11,Grass,103184,103185,104415,104504.0
2012-06-11,Grass,104386,102800,103598,101868.0
2012-06-11,Grass,103780,103080,102968,103544.0
2012-06-11,Grass,103529,103828,103540,103929.0
2012-06-11,Grass,104600,103822,102886,102382.0
2012-06-11,Grass,103997,104022,105683,108990.0
2012-06-11,Grass,103018,102110,103780,103080.0
2012-06-11,Grass,103184,103185,104386,102800.0
2012-06-11,Grass,103529,103828,103997,104022.0
2012-06-11,Grass,104600,103822,102306,104252.0
2012-06-11,Grass,103018,102110,103184,103185.0
2012-06-11,Grass,103529,103828,104600,103822.0
2012-06-17,Grass,102963,104486,105332,104273.0
2012-06-17,Grass,103529,103828,104268,105053.0
2012-06-17,Grass,102886,104583,104180,103694.0
2012-06-17,Grass,108701,104098,103822,102233.0
2012-06-17,Grass,103794,104332,104898,103813.0
2012-06-17,Grass,104166,103859,104136,103577.0
2012-06-17,Grass,103540,103929,104471,104249.0
2012-06-17,Grass,103598,101868,104465,102306.0
2012-06-17,Grass,102963,104486,104166,103859.0
2012-06-17,Grass,103794,104332,103529,103828.0
2012-06-17,Grass,103540,103929,102886,104583.0
2012-06-17,Grass,108701,104098,103598,101868.0
2012-06-17,Grass,102963,104486,103540,103929.0
2012-06-17,Grass,108701,104098,103794,104332.0
2012-06-17,Grass,102963,104486,108701,104098.0
2012-06-18,Grass,102965,104159,103586,103690.0
2012-06-18,Grass,104693,103730,104719,104043.0
2012-06-18,Grass,104415,104504,103080,102382.0
2012-06-18,Grass,103863,104797,104600,103594.0
2012-06-18,Grass,104665,105077,104327,105062.0
2012-06-18,Grass,103110,104312,103780,104679.0
2012-06-18,Grass,105051,105385,104926,102864.0
2012-06-18,Grass,102968,103544,104122,104229.0
2012-06-18,Grass,104415,104504,102968,103544.0
2012-06-18,Grass,102965,104159,104665,105077.0
2012-06-18,Grass,105051,105385,104693,103730.0
2012-06-18,Grass,103863,104797,103110,104312.0
2012-06-18,Grass,104415,104504,105051,105385.0
2012-06-18,Grass,102965,104159,103863,104797.0
2012-06-18,Grass,104415,104504,102965,104159.0
2012-06-25,Grass,103018,102110,103188,105385.0
2012-06-25,Grass,103184,103185,104898,103813.0
2012-06-25,Grass,103540,103929,103586,103690.0
2012-06-25,Grass,102233,103285,104456,105188.0
2012-06-25,Grass,102963,104486,104160,103455.0
2012-06-25,Grass,104589,103720,103580,102800.0
2012-06-25,Grass,102405,103523,104395,104291.0
2012-06-25,Grass,103529,103828,104623,104868.0
2012-06-25,Grass,103730,104233,104719,104043.0
2012-06-25,Grass,103781,104332,104122,104919.0
2012-06-25,Grass,104460,103594,102886,104583.0
2012-06-25,Grass,104136,103577,106281,106244.0
2012-06-25,Grass,105062,104586,104415,104504.0
2012-06-25,Grass,103780,104679,104398,103938.0
2012-06-25,Grass,104471,104249,102659,103459.0
2012-06-25,Grass,102987,103946,103898,103917.0
2012-06-25,Grass,103794,105649,108701,104857.0
2012-06-25,Grass,103110,102382,105064,104958.0
2012-06-25,Grass,103859,104273,103893,105332.0
2012-06-25,Grass,103428,104724,104166,104534.0
2012-06-25,Grass,103096,103566,103105,105077.0
2012-06-25,Grass,104327,103694,105959,106126.0
2012-06-25,Grass,102965,104159,104897,104735.0
2012-06-25,Grass,103863,104797,104665,104198.0
2012-06-25,Grass,104465,102306,105373,105041.0
2012-06-25,Grass,102968,103544,104600,104693.0
2012-06-25,Grass,103333,102864,105051,105992.0
2012-06-25,Grass,103822,104330,103080,101956.0
2012-06-25,Grass,104229,102565,103598,101868.0
2012-06-25,Grass,103543,104312,103484,105023.0
2012-06-25,Grass,103920,103921,104660,104098.0
2012-06-25,Grass,104035,104292,104262,104926.0
2012-06-25,Grass,103110,102382,103018,102110.0
2012-06-25,Grass,103184,103185,102965,104159.0
2012-06-25,Grass,102233,103285,102968,103544.0
2012-06-25,Grass,102963,104486,103920,103921.0
2012-06-25,Grass,103863,104797,102405,103523.0
2012-06-25,Grass,103529,103828,104035,104292.0
2012-06-25,Grass,103781,104332,104229,102565.0
2012-06-25,Grass,104327,103694,104136,103577.0
2012-06-25,Grass,103096,103566,103780,104679.0
2012-06-25,Grass,104471,104249,104465,102306.0
2012-06-25,Grass,103428,104724,102987,103946.0
2012-06-25,Grass,103859,104273,105062,104586.0
2012-06-25,Grass,104589,103720,103794,105649.0
2012-06-25,Grass,103822,104330,104460,103594.0
2012-06-25,Grass,103730,104233,103333,102864.0
2012-06-25,Grass,103543,104312,103540,103929.0
2012-06-25,Grass,103184,103185,103096,103566.0
2012-06-25,Grass,104471,104249,102233,103285.0
2012-06-25,Grass,102963,104486,104327,103694.0
2012-06-25,Grass,103730,104233,103529,103828.0
2012-06-25,Grass,103781,104332,103863,104797.0
2012-06-25,Grass,103110,102382,103428,104724.0
2012-06-25,Grass,103859,104273,103543,104312.0
2012-06-25,Grass,103822,104330,104589,103720.0
2012-06-25,Grass,103184,103185,103822,104330.0
2012-06-25,Grass,102963,104486,103110,102382.0
2012-06-25,Grass,103781,104332,104471,104249.0
2012-06-25,Grass,103730,104233,103859,104273.0
2012-06-25,Grass,103730,104233,103184,103185.0
2012-06-25,Grass,102963,104486,103781,104332.0
2012-06-25,Grass,103730,104233,102963,104486.0
2012-07-09,Grass,104415,104504,105577,105023.0
2012-07-09,Grass,104136,103822,104594,104813.0
2012-07-09,Grass,104589,103720,103859,105051.0
2012-07-09,Grass,103762,104797,104160,103917.0
2012-07-09,Grass,104166,104180,105676,103694.0
2012-07-09,Grass,104600,104693,105449,106045.0
2012-07-09,Grass,104071,104292,103188,104330.0
2012-07-09,Grass,105453,104424,104958,108990.0
2012-07-09,Clay,102963,104486,105349,103813.0
2012-07-09,Clay,103580,103946,104453,105113.0
2012-07-09,Clay,103080,102382,103953,104920.0
2012-07-09,Clay,105643,105077,103540,101868.0
2012-07-09,Clay,104456,104679,104593,104523.0
2012-07-09,Clay,103863,105062,110647,110596.0
2012-07-09,Clay,105154,104547,104620,105561.0
2012-07-09,Clay,104494,103835,105138,105132.0
2012-07-09,Clay,104460,103577,106246,105526.0
2012-07-09,Clay,103327,105332,102306,104332.0
2012-07-09,Clay,108701,104857,105649,106071.0
2012-07-09,Clay,103455,102987,102886,104586.0
2012-07-09,Clay,104665,104198,104214,103786.0
2012-07-09,Clay,104871,103997,104898,102565.0
2012-07-09,Clay,104465,103451,105064,104724.0
2012-07-09,Clay,104735,103929,104262,103105.0
2012-07-09,Clay,104719,104043,105888,105775.0
2012-07-09,Clay,103110,104926,105227,103735.0
2012-07-09,Clay,103543,104269,103893,103808.0
2012-07-09,Clay,104122,104395,104911,102881.0
2012-07-09,Clay,104471,106207,103971,103876.0
2012-07-09,Clay,104882,103708,105015,105099.0
2012-07-09,Clay,105373,103938,104897,104978.0
2012-07-09,Clay,103926,104629,105677,105583.0
2012-07-09,Grass,104415,104504,105453,104424.0
2012-07-09,Grass,104136,103822,104166,104180.0
2012-07-09,Grass,104600,104693,104589,103720.0
2012-07-09,Grass,104071,104292,103762,104797.0
2012-07-09,Clay,102963,104486,104456,104679.0
2012-07-09,Clay,103580,103946,103863,105062.0
2012-07-09,Clay,103080,102382,105154,104547.0
2012-07-09,Clay,104494,103835,105643,105077.0
2012-07-09,Clay,104465,103451,104460,103577.0
2012-07-09,Clay,108701,104857,104665,104198.0
2012-07-09,Clay,103455,102987,104735,103929.0
2012-07-09,Clay,104871,103997,103327,105332.0
2012-07-09,Clay,104719,104043,104122,104395.0
2012-07-09,Clay,103110,104926,104882,103708.0
2012-07-09,Clay,103543,104269,105373,103938.0
2012-07-09,Clay,104471,106207,103926,104629.0
2012-07-09,Grass,104415,104504,104600,104693.0
2012-07-09,Grass,104136,103822,104071,104292.0
2012-07-09,Clay,102963,104486,103080,102382.0
2012-07-09,Clay,103580,103946,104494,103835.0
2012-07-09,Clay,104871,103997,108701,104857.0
2012-07-09,Clay,103455,102987,104465,103451.0
2012-07-09,Clay,104719,104043,104471,106207.0
2012-07-09,Clay,103543,104269,103110,104926.0
2012-07-09,Grass,104136,103822,104415,104504.0
2012-07-09,Clay,102963,104486,103580,103946.0
2012-07-09,Clay,104871,103997,103455,102987.0
2012-07-09,Clay,103543,104269,104719,104043.0
2012-07-16,Clay,104719,104043,104882,103938.0
2012-07-16,Clay,104471,104249,105757,103908.0
2012-07-16,Clay,103080,102382,104395,103929.0
2012-07-16,Clay,104494,103835,104460,103863.0
2012-07-16,Clay,105064,102306,103859,104273.0
2012-07-16,Clay,104857,105053,103540,101868.0
2012-07-16,Clay,102864,103455,105967,104967.0
2012-07-16,Clay,104660,104022,103997,104386.0
2012-07-16,Clay,102405,103523,103946,102565.0
2012-07-16,Clay,103580,102800,104735,104714.0
2012-07-16,Clay,102968,103544,104122,102886.0
2012-07-16,Clay,104665,104926,106246,105906.0
2012-07-16,Clay,104871,104468,103577,104678.0
2012-07-16,Clay,104898,103828,104338,104724.0
2012-07-16,Clay,103543,104269,104679,102987.0
2012-07-16,Clay,103926,104297,103586,104259.0
2012-07-16,Hard,104415,104504,104160,103917.0
2012-07-16,Hard,104071,105385,104136,103822.0
2012-07-16,Hard,105051,105992,104600,104693.0
2012-07-16,Hard,102965,104159,103953,108990.0
2012-07-16,Hard,104731,103573,103893,104330.0
2012-07-16,Hard,104166,104180,105449,106058.0
2012-07-16,Hard,104456,104594,110536,111155.0
2012-07-16,Hard,103598,103188,103762,104098.0
2012-07-16,Clay,104719,104043,103455,102864.0
2012-07-16,Clay,104471,104249,104660,104022.0
2012-07-16,Clay,105064,102306,103080,102382.0
2012-07-16,Clay,104871,104468,102405,103523.0
2012-07-16,Clay,103543,104269,103580,102800.0
2012-07-16,Clay,102968,103544,104665,104926.0
2012-07-16,Clay,103926,104297,104898,103828.0
2012-07-16,Hard,103598,103188,102965,104159.0
2012-07-16,Hard,105051,105992,104731,103573.0
2012-07-16,Hard,104071,105385,104456,104594.0
2012-07-16,Clay,104719,104043,105064,102306.0
2012-07-16,Clay,104857,105053,104471,104249.0
2012-07-16,Clay,103543,104269,102968,103544.0
2012-07-16,Clay,103926,104297,104871,104468.0
2012-07-16,Hard,105051,105992,104415,104504.0
2012-07-16,Hard,103598,103188,104071,105385.0
2012-07-16,Clay,104719,104043,104857,105053.0
2012-07-16,Clay,103543,104269,103926,104297.0
2012-07-16,Hard,105051,105992,103598,103188.0
2012-07-23,Hard,104136,103822,104589,104594.0
2012-07-23,Hard,104735,103451,104456,103730.0
2012-07-23,Hard,102965,104159,103859,104997.0
2012-07-23,Hard,105449,105023,105051,104693.0
2012-07-23,Hard,105074,103598,103893,105332.0
2012-07-23,Hard,103953,103762,104395,104534.0
2012-07-23,Hard,104071,108990,104262,104919.0
2012-07-23,Hard,103188,104330,106218,105336.0
2012-07-23,Hard,105074,103598,104136,103822.0
2012-07-23,Hard,105449,105023,104071,108990.0
2012-07-23,Hard,104735,103451,103953,103762.0
2012-07-23,Hard,102965,104159,104735,103451.0
2012-07-23,Hard,105074,103598,105449,105023.0
2012-07-23,Hard,105074,103598,102965,104159.0
2012-07-25,Grass,103184,103185,105064,102987.0
2012-07-25,Grass,103566,104542,103900,104724.0
2012-07-25,Grass,104386,102800,105373,105041.0
2012-07-25,Grass,103970,103852,103586,103690.0
2012-07-25,Grass,104607,103285,103110,104312.0
2012-07-25,Grass,103819,104527,105453,104424.0
2012-07-25,Grass,102405,103523,105012,103018.0
2012-07-25,Grass,103540,102963,104925,104678.0
2012-07-25,Grass,103898,104755,104415,104504.0
2012-07-25,Grass,105227,104471,108701,105053.0
2012-07-25,Grass,103786,104022,103577,104332.0
2012-07-25,Grass,102968,103544,104719,104043.0
2012-07-25,Grass,104249,103946,104545,104053.0
2012-07-25,Grass,103781,103580,104918,104679.0
2012-07-25,Grass,102110,105577,104486,104494.0
2012-07-25,Grass,102233,104986,104898,103828.0
2012-07-25,Grass,103184,103185,103786,104022.0
2012-07-25,Grass,103566,104542,102233,104986.0
2012-07-25,Grass,104386,102800,102110,105577.0
2012-07-25,Grass,104249,103946,104607,103285.0
2012-07-25,Grass,102968,103544,103819,104527.0
2012-07-25,Grass,103898,104755,102405,103523.0
2012-07-25,Grass,105227,104471,103540,102963.0
2012-07-25,Grass,103970,103852,103781,103580.0
2012-07-25,Grass,103184,103185,102968,103544.0
2012-07-25,Grass,103566,104542,104249,103946.0
2012-07-25,Grass,103898,104755,104386,102800.0
2012-07-25,Grass,103970,103852,105227,104471.0
2012-07-25,Grass,103184,103185,103898,104755.0
2012-07-25,Grass,103566,104542,103970,103852.0
2012-07-25,Grass,103184,103185,103566,104542.0
2012-07-30,Hard,103484,105065,104136,103822.0
2012-07-30,Hard,104857,103529,105051,103730.0
2012-07-30,Hard,103780,103080,103163,101956.0
2012-07-30,Hard,102965,104159,102886,102382.0
2012-07-30,Hard,104731,105023,104665,102306.0
2012-07-30,Hard,121794,105449,103859,104919.0
2012-07-30,Hard,104600,104693,105238,103598.0
2012-07-30,Hard,103917,104273,102864,105332.0
2012-07-30,Hard,104600,104693,104857,103529.0
2012-07-30,Hard,104731,105023,103780,103080.0
2012-07-30,Hard,121794,105449,102965,104159.0
2012-07-30,Hard,103917,104273,103484,105065.0
2012-07-30,Hard,104731,105023,103917,104273.0
2012-07-30,Hard,104600,104693,121794,105449.0
2012-07-30,Hard,104600,104693,104731,105023.0
2012-08-06,Hard,104607,104252,103898,104755.0
2012-08-06,Hard,103110,104312,104731,103780.0
2012-08-06,Hard,104871,104468,105229,108990.0
2012-08-06,Hard,104471,104249,104433,105577.0
2012-08-06,Hard,104926,104338,104504,103730.0
2012-08-06,Hard,104136,103822,104259,104022.0
2012-08-06,Hard,103080,102800,104122,105453.0
2012-08-06,Hard,105683,104678,103888,101956.0
2012-08-06,Hard,103018,102110,104926,104338.0
2012-08-06,Hard,103184,103185,104471,104249.0
2012-08-06,Hard,103586,103690,104136,103822.0
2012-08-06,Hard,102963,104486,103110,104312.0
2012-08-06,Hard,103080,102800,102405,103523.0
2012-08-06,Hard,103529,103828,104871,104468.0
2012-08-06,Hard,104719,104043,104607,104252.0
2012-08-06,Hard,104719,104043,103018,102110.0
2012-08-06,Hard,103184,103185,103080,102800.0
2012-08-06,Hard,103781,102233,103586,103690.0
2012-08-06,Hard,102963,104486,103529,103828.0
2012-08-06,Hard,103184,103185,103781,102233.0
2012-08-06,Hard,104719,104043,102963,104486.0
2012-08-06,Hard,103184,103185,104719,104043.0
2012-08-12,Hard,104548,104330,103898,104755.0
