tourney_date,surface,winner1_name,winner1_id,winner2_name,winner2_id,loser1_name,loser1_id,loser2_name,loser2_id
2010-01-03,Hard,Lukas Dlouhy,104160,Leander Paes,102233,Carsten Ball,104958,Sam Querrey,105023
2010-01-03,Hard,Jeremy Chardy,104871,Marc Gicquel,102967,Julian Knowle,102382,Robert Lindstedt,102963
2010-01-03,Hard,Michael Llodra,103566,Andy Ram,103544,Peter Luczak,103429,Joseph Sirianni,102512
2010-01-03,Hard,Marcelo Melo,104249,Bruno Soares,103946,Ross Hutchins,104504,Jordan Kerr,103459
2010-01-03,Hard,Tomas Berdych,104607,Radek Stepanek,103285,Thomaz Bellucci,105064,Paul Hanley,103080
2010-01-03,Hard,James Blake,103484,Andy Roddick,104053,Jaroslav Levinsky,103711,Travis Parrott,103617
2010-01-03,Hard,Ashley Fisher,102659,Stephen Huss,102697,Kaden Hensel,104749,Bernard Tomic,106071
2010-01-03,Hard,Jurgen Melzer,103781,Philipp Petzschner,104332,Martin Damm,102093,Filip Polasek,104583
2010-01-03,Hard,Jurgen Melzer,103781,Philipp Petzschner,104332,Michael Llodra,103566,Andy Ram,103544
2010-01-03,Hard,James Blake,103484,Andy Roddick,104053,Marcelo Melo,104249,Bruno Soares,103946
2010-01-03,Hard,Jeremy Chardy,104871,Marc Gicquel,102967,Tomas Berdych,104607,Radek Stepanek,103285
2010-01-03,Hard,Lukas Dlouhy,104160,Leander Paes,102233,Jurgen Melzer,103781,Philipp Petzschner,104332
2010-01-03,Hard,Jeremy Chardy,104871,Marc Gicquel,102967,James Blake,103484,Andy Roddick,104053
2010-01-03,Hard,Jeremy Chardy,104871,Marc Gicquel,102967,Lukas Dlouhy,104160,Leander Paes,102233
2010-01-04,Hard,Guillermo Garcia Lopez,104198,Albert Montanes,103656,Daniel Nestor,102110,Nenad Zimonjic,102800
2010-01-04,Hard,Frantisek Cermak,102886,Michal Mertinak,103455,Reda El Amrani,105149,Mohammad Ghareeb,103600
2010-01-04,Hard,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690,Marc Lopez,104043,Rafael Nadal,104745
2010-01-04,Hard,Christopher Kas,103577,Dick Norman,101868,Simone Bolelli,104620,Andreas Seppi,104312
2010-01-04,Hard,Marco Chiudinelli,103843,Viktor Troicki,104678,Benjamin Becker,103794,Olivier Rochus,103694
2010-01-04,Hard,Steve Darcis,104327,Lukasz Kubot,103997,Frederico Gil,104523,Oscar Hernandez,103169
2010-01-04,Hard,Evgeny Korolev,105095,Sergiy Stakhovsky,104660,Fabio Fognini,104926,Potito Starace,103808
2010-01-04,Hard,Wesley Moodie,103325,Mikhail Youzhny,104022,Younes El Aynaoui,101962,Abdulla Hajji,108993
2010-01-04,Hard,Yves Allegro,103254,Stanislas Wawrinka,104527,Eric Butorac,103780,Rajeev Ram,104330
2010-01-04,Hard,Marcel Granollers,104719,Santiago Ventura,103490,Michael Kohlmann,102306,Rainer Schuettler,102783
2010-01-04,Hard,Mahesh Bhupathi,102405,Rohan Bopanna,103523,James Cerretani,103859,Travis Rettenmaier,104224
2010-01-04,Hard,Somdev Devvarman,104500,Sanam Singh,105072,Rik De Voest,103573,Scott Lipsky,103822
2010-01-04,Hard,Yuki Bhambri,106026,Carlos Moya,102845,Robby Ginepri,104068,Dudi Sela,104534
2010-01-04,Hard,Jeff Coetzee,102979,Rogier Wassen,102836,Igor Kunitsyn,103857,Aisam Ul Haq Qureshi,103529
2010-01-04,Hard,Colin Fleming,104415,Ken Skupski,104159,Jan Hajek,104225,Lukas Lacko,105041
2010-01-04,Hard,Yen Hsun Lu,104229,Janko Tipsarevic,104386,Michael Berrer,103582,Simon Greul,103752
2010-01-04,Hard,Frantisek Cermak,102886,Michal Mertinak,103455,Steve Darcis,104327,Lukasz Kubot,103997
2010-01-04,Hard,Evgeny Korolev,105095,Sergiy Stakhovsky,104660,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690
2010-01-04,Hard,Christopher Kas,103577,Dick Norman,101868,Marco Chiudinelli,103843,Viktor Troicki,104678
2010-01-04,Hard,Guillermo Garcia Lopez,104198,Albert Montanes,103656,Wesley Moodie,103325,Mikhail Youzhny,104022
2010-01-04,Hard,Marcel Granollers,104719,Santiago Ventura,103490,Yuki Bhambri,106026,Carlos Moya,102845
2010-01-04,Hard,Colin Fleming,104415,Ken Skupski,104159,Mahesh Bhupathi,102405,Rohan Bopanna,103523
2010-01-04,Hard,Somdev Devvarman,104500,Sanam Singh,105072,Jeff Coetzee,102979,Rogier Wassen,102836
2010-01-04,Hard,Yen Hsun Lu,104229,Janko Tipsarevic,104386,Yves Allegro,103254,Stanislas Wawrinka,104527
2010-01-04,Hard,Frantisek Cermak,102886,Michal Mertinak,103455,Evgeny Korolev,105095,Sergiy Stakhovsky,104660
2010-01-04,Hard,Guillermo Garcia Lopez,104198,Albert Montanes,103656,Christopher Kas,103577,Dick Norman,101868
2010-01-04,Hard,Marcel Granollers,104719,Santiago Ventura,103490,Colin Fleming,104415,Ken Skupski,104159
2010-01-04,Hard,Yen Hsun Lu,104229,Janko Tipsarevic,104386,Somdev Devvarman,104500,Sanam Singh,105072
2010-01-04,Hard,Guillermo Garcia Lopez,104198,Albert Montanes,103656,Frantisek Cermak,102886,Michal Mertinak,103455
2010-01-04,Hard,Marcel Granollers,104719,Santiago Ventura,103490,Yen Hsun Lu,104229,Janko Tipsarevic,104386
2010-01-11,Hard,Rogier Wassen,102836,Horacio Zeballos,104547,Bob Bryan,103184,Mike Bryan,103185
2010-01-11,Hard,Lukas Dlouhy,104160,Leander Paes,102233,Jaroslav Levinsky,103711,Travis Parrott,103617
2010-01-11,Hard,Marcel Granollers,104719,Tommy Robredo,103990,Martin Damm,102093,Filip Polasek,104583
2010-01-11,Hard,Thomaz Bellucci,105064,Andre Sa,102987,Julian Knowle,102382,Robert Lindstedt,102963
2010-01-11,Hard,Lucas Arnold Ker,102463,Juan Monaco,104338,Guillermo Garcia Lopez,104198,Albert Montanes,103656
2010-01-11,Hard,Johan Brunstrom,103540,Jean Julien Rojer,103828,Nicolas Almagro,104597,David Ferrer,103970
2010-01-11,Hard,Marcus Daniell,105428,Horia Tecau,104486,Jose Rubin Statham,104907,Mikal Oliver Statham,104908
2010-01-11,Hard,Marcelo Melo,104249,Bruno Soares,103946,Jurgen Melzer,103781,Philipp Petzschner,104332
2010-01-11,Hard,Daniel Nestor,102110,Nenad Zimonjic,102800,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690
2010-01-11,Hard,Lukasz Kubot,103997,Oliver Marach,103594,Michael Llodra,103566,Andy Ram,103544
2010-01-11,Hard,Benjamin Becker,103794,Scott Lipsky,103822,Frantisek Cermak,102886,Michal Mertinak,103455
2010-01-11,Hard,Igor Andreev,104214,Evgeny Korolev,105095,Julien Benneteau,103898,Richard Gasquet,104755
2010-01-11,Hard,Simon Aspelin,102388,Paul Hanley,103080,Peter Luczak,103429,Jarkko Nieminen,103813
2010-01-11,Hard,Ross Hutchins,104504,Jordan Kerr,103459,Eric Butorac,103780,Rajeev Ram,104330
2010-01-11,Hard,Christopher Kas,103577,Dick Norman,101868,Pablo Cuevas,104655,Andreas Seppi,104312
2010-01-11,Hard,Johan Brunstrom,103540,Jean Julien Rojer,103828,Lukas Dlouhy,104160,Leander Paes,102233
2010-01-11,Hard,Marcus Daniell,105428,Horia Tecau,104486,Marcel Granollers,104719,Tommy Robredo,103990
2010-01-11,Hard,Thomaz Bellucci,105064,Andre Sa,102987,Lucas Arnold Ker,102463,Juan Monaco,104338
2010-01-11,Hard,Marcelo Melo,104249,Bruno Soares,103946,Rogier Wassen,102836,Horacio Zeballos,104547
2010-01-11,Hard,Daniel Nestor,102110,Nenad Zimonjic,102800,Christopher Kas,103577,Dick Norman,101868
2010-01-11,Hard,Ross Hutchins,104504,Jordan Kerr,103459,Lukasz Kubot,103997,Oliver Marach,103594
2010-01-11,Hard,Simon Aspelin,102388,Paul Hanley,103080,Carsten Ball,104958,Stephen Huss,102697
2010-01-11,Hard,Marcus Daniell,105428,Horia Tecau,104486,Johan Brunstrom,103540,Jean Julien Rojer,103828
2010-01-11,Hard,Marcelo Melo,104249,Bruno Soares,103946,Thomaz Bellucci,105064,Andre Sa,102987
2010-01-11,Hard,Daniel Nestor,102110,Nenad Zimonjic,102800,Igor Andreev,104214,Evgeny Korolev,105095
2010-01-11,Hard,Ross Hutchins,104504,Jordan Kerr,103459,Simon Aspelin,102388,Paul Hanley,103080
2010-01-11,Hard,Marcus Daniell,105428,Horia Tecau,104486,Marcelo Melo,104249,Bruno Soares,103946
2010-01-11,Hard,Daniel Nestor,102110,Nenad Zimonjic,102800,Ross Hutchins,104504,Jordan Kerr,103459
2010-01-18,Hard,Bob Bryan,103184,Mike Bryan,103185,Michael Berrer,103582,Simon Greul,103752
2010-01-18,Hard,Daniel Nestor,102110,Nenad Zimonjic,102800,Samuel Groth,105032,Jason Kubler,106186
2010-01-18,Hard,Lukas Dlouhy,104160,Leander Paes,102233,Leos Friedl,102904,David Skoch,102881
2010-01-18,Hard,Michael Kohlmann,102306,Jarkko Nieminen,103813,Mahesh Bhupathi,102405,Max Mirnyi,103018
2010-01-18,Hard,Lukasz Kubot,103997,Oliver Marach,103594,Juan Ignacio Chela,103428,Daniel Gimeno Traver,104593
2010-01-18,Hard,Fernando Gonzalez,103602,Ivan Ljubicic,103344,Frantisek Cermak,102886,Michal Mertinak,103455
2010-01-18,Hard,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690,Ross Hutchins,104504,Jordan Kerr,103459
2010-01-18,Hard,Marcel Granollers,104719,Tommy Robredo,103990,Matthew Ebden,105051,Brydan Klein,105454
2010-01-18,Hard,Ivo Karlovic,103333,Dusan Vemic,102811,Christopher Kas,103577,Dick Norman,101868
2010-01-18,Hard,Arnaud Clement,103096,Jonathan Erlich,102968,Julian Knowle,102382,Robert Lindstedt,102963
2010-01-18,Hard,Simon Aspelin,102388,Paul Hanley,103080,Marcos Daniel,103228,Daniel Koellerer,104230
2010-01-18,Hard,Leonardo Mayer,104919,Horacio Zeballos,104547,Marcelo Melo,104249,Bruno Soares,103946
2010-01-18,Hard,Julien Benneteau,103898,Steve Darcis,104327,Michael Llodra,103566,Andy Ram,103544
2010-01-18,Hard,Martin Damm,102093,Filip Polasek,104583,Marinko Matosevic,104594,Bernard Tomic,106071
2010-01-18,Hard,Rameez Junaid,103782,Peter Luczak,103429,Jaroslav Levinsky,103711,Travis Parrott,103617
2010-01-18,Hard,Jurgen Melzer,103781,Philipp Petzschner,104332,Marc Lopez,104043,Santiago Ventura,103490
2010-01-18,Hard,Prakash Amritraj,104250,Somdev Devvarman,104500,James Cerretani,103859,Travis Rettenmaier,104224
2010-01-18,Hard,Igor Andreev,104214,Evgeny Korolev,105095,Sergiy Stakhovsky,104660,Mischa Zverev,104999
2010-01-18,Hard,Lucas Arnold Ker,102463,Horia Tecau,104486,Wesley Moodie,103325,Mikhail Youzhny,104022
2010-01-18,Hard,Carsten Ball,104958,Stephen Huss,102697,Benjamin Becker,103794,Florian Mayer,104252
2010-01-18,Hard,Simone Bolelli,104620,Andreas Seppi,104312,Lukas Lacko,105041,Michael Russell,103188
2010-01-18,Hard,Johan Brunstrom,103540,Jean Julien Rojer,103828,Alejandro Falla,104268,Santiago Giraldo,105053
2010-01-18,Hard,Eric Butorac,103780,Rajeev Ram,104330,Thomaz Bellucci,105064,Andre Sa,102987
2010-01-18,Hard,Rik De Voest,103573,Scott Lipsky,103822,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529
2010-01-18,Hard,Colin Fleming,104415,Ken Skupski,104159,Yen Hsun Lu,104229,Janko Tipsarevic,104386
2010-01-18,Hard,Kaden Hensel,104749,Greg Jones,105286,Paolo Lorenzi,103893,Christophe Rochus,103294
2010-01-18,Hard,John Isner,104545,Sam Querrey,105023,Jeff Coetzee,102979,Rogier Wassen,102836
2010-01-18,Hard,Igor Kunitsyn,103857,Dudi Sela,104534,Marco Chiudinelli,103843,Viktor Troicki,104678
2010-01-18,Hard,Feliciano Lopez,103852,Rainer Schuettler,102783,Frederico Gil,104523,Kristof Vliegen,104019
2010-01-18,Hard,Philipp Marx,103929,Igor Zelenay,103938,Nick Lindahl,105194,Matt Reid,105591
2010-01-18,Hard,Albert Montanes,103656,Martin Vassallo Arguello,103506,Jose Acasuso,104076,Sebastian Prieto,102585
2010-01-18,Hard,Bob Bryan,103184,Mike Bryan,103185,Rik De Voest,103573,Scott Lipsky,103822
2010-01-18,Hard,Daniel Nestor,102110,Nenad Zimonjic,102800,Albert Montanes,103656,Martin Vassallo Arguello,103506
2010-01-18,Hard,Lukas Dlouhy,104160,Leander Paes,102233,Lucas Arnold Ker,102463,Horia Tecau,104486
2010-01-18,Hard,Lukasz Kubot,103997,Oliver Marach,103594,Igor Kunitsyn,103857,Dudi Sela,104534
2010-01-18,Hard,Eric Butorac,103780,Rajeev Ram,104330,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690
2010-01-18,Hard,Johan Brunstrom,103540,Jean Julien Rojer,103828,Marcel Granollers,104719,Tommy Robredo,103990
2010-01-18,Hard,Simon Aspelin,102388,Paul Hanley,103080,Prakash Amritraj,104250,Somdev Devvarman,104500
2010-01-18,Hard,Simone Bolelli,104620,Andreas Seppi,104312,Martin Damm,102093,Filip Polasek,104583
2010-01-18,Hard,Jurgen Melzer,103781,Philipp Petzschner,104332,Fabio Fognini,104926,Potito Starace,103808
2010-01-18,Hard,Arnaud Clement,103096,Jonathan Erlich,102968,Feliciano Lopez,103852,Rainer Schuettler,102783
2010-01-18,Hard,Fernando Gonzalez,103602,Ivan Ljubicic,103344,Carsten Ball,104958,Stephen Huss,102697
2010-01-18,Hard,John Isner,104545,Sam Querrey,105023,Julien Benneteau,103898,Steve Darcis,104327
2010-01-18,Hard,Ivo Karlovic,103333,Dusan Vemic,102811,Kaden Hensel,104749,Greg Jones,105286
2010-01-18,Hard,Michael Kohlmann,102306,Jarkko Nieminen,103813,Colin Fleming,104415,Ken Skupski,104159
2010-01-18,Hard,Philipp Marx,103929,Igor Zelenay,103938,Rameez Junaid,103782,Peter Luczak,103429
2010-01-18,Hard,Leonardo Mayer,104919,Horacio Zeballos,104547,Igor Andreev,104214,Evgeny Korolev,105095
2010-01-18,Hard,Bob Bryan,103184,Mike Bryan,103185,Jurgen Melzer,103781,Philipp Petzschner,104332
2010-01-18,Hard,Daniel Nestor,102110,Nenad Zimonjic,102800,Philipp Marx,103929,Igor Zelenay,103938
2010-01-18,Hard,Lukas Dlouhy,104160,Leander Paes,102233,John Isner,104545,Sam Querrey,105023
2010-01-18,Hard,Ivo Karlovic,103333,Dusan Vemic,102811,Lukasz Kubot,103997,Oliver Marach,103594
2010-01-18,Hard,Fernando Gonzalez,103602,Ivan Ljubicic,103344,Simon Aspelin,102388,Paul Hanley,103080
2010-01-18,Hard,Eric Butorac,103780,Rajeev Ram,104330,Leonardo Mayer,104919,Horacio Zeballos,104547
2010-01-18,Hard,Arnaud Clement,103096,Jonathan Erlich,102968,Johan Brunstrom,103540,Jean Julien Rojer,103828
2010-01-18,Hard,Michael Kohlmann,102306,Jarkko Nieminen,103813,Simone Bolelli,104620,Andreas Seppi,104312
2010-01-18,Hard,Bob Bryan,103184,Mike Bryan,103185,Eric Butorac,103780,Rajeev Ram,104330
2010-01-18,Hard,Daniel Nestor,102110,Nenad Zimonjic,102800,Arnaud Clement,103096,Jonathan Erlich,102968
2010-01-18,Hard,Ivo Karlovic,103333,Dusan Vemic,102811,Lukas Dlouhy,104160,Leander Paes,102233
2010-01-18,Hard,Bob Bryan,103184,Mike Bryan,103185,Michael Kohlmann,102306,Jarkko Nieminen,103813
2010-01-18,Hard,Daniel Nestor,102110,Nenad Zimonjic,102800,Ivo Karlovic,103333,Dusan Vemic,102811
2010-01-18,Hard,Bob Bryan,103184,Mike Bryan,103185,Daniel Nestor,102110,Nenad Zimonjic,102800
2010-02-01,Hard,Frantisek Cermak,102886,Michal Mertinak,103455,Colin Fleming,104415,Ken Skupski,104159
2010-02-01,Hard,Christopher Kas,103577,Evgeny Korolev,105095,Julian Knowle,102382,Robert Lindstedt,102963
2010-02-01,Hard,Martin Damm,102093,Filip Polasek,104583,Jaroslav Levinsky,103711,Mischa Zverev,104999
2010-02-01,Hard,Ross Hutchins,104504,Jordan Kerr,103459,Franco Skugor,105015,Ivan Zovko,109371
2010-02-01,Hard,Benjamin Becker,103794,Rainer Schuettler,102783,Marin Draganja,105775,Lovro Zovko,103735
2010-02-01,Hard,Arnaud Clement,103096,Olivier Rochus,103694,Jamie Delgado,102965,Frank Moser,102864
2010-02-01,Hard,Michael Kohlmann,102306,Alexander Peya,103580,Jonathan Marray,103730,Jamie Murray,104679
2010-02-01,Hard,Jurgen Melzer,103781,Philipp Petzschner,104332,Denis Istomin,104797,Alessandro Motti,103327
2010-02-01,Hard,Steve Darcis,104327,Xavier Malisse,103598,Wesley Moodie,103325,Kevin Ullyett,102061
2010-02-01,Hard,Johan Brunstrom,103540,Jean Julien Rojer,103828,Rik De Voest,103573,Yen Hsun Lu,104229
2010-02-01,Hard,Eric Butorac,103780,Rajeev Ram,104330,Philipp Marx,103929,Igor Zelenay,103938
2010-02-01,Hard,Raven Klaasen,104071,Izak Van Der Merwe,104292,Jeff Coetzee,102979,Rogier Wassen,102836
2010-02-01,Hard,Prakash Amritraj,104250,James Cerretani,103859,Ruan Roelofse,105434,Nicolaas Scholtz,105707
2010-02-01,Hard,Karol Beck,103971,Harel Levy,103248,Tomasz Bednarek,103876,Mateusz Kowalczyk,104911
2010-02-01,Hard,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529,Yves Allegro,103254,Marco Chiudinelli,103843
2010-02-01,Hard,Sanchai Ratiwatana,103920,Sonchat Ratiwatana,103921,Stephane Robert,103565,Laurent Recouderc,104397
2010-02-01,Clay,Lukasz Kubot,103997,Oliver Marach,103594,Juan Ignacio Chela,103428,Santiago Ventura,103490
2010-02-01,Clay,Marcelo Melo,104249,Bruno Soares,103946,Jorge Aguilar,104477,Hans Podlipnik Castillo,105070
2010-02-01,Clay,Potito Starace,103808,Horacio Zeballos,104547,Pablo Cuevas,104655,Marcel Granollers,104719
2010-02-01,Clay,Jose Acasuso,104076,Sebastian Prieto,102585,Andre Sa,102987,Horia Tecau,104486
2010-02-01,Clay,Lucas Arnold Ker,102463,Juan Monaco,104338,Oscar Hernandez,103169,Nicolas Lapentti,102839
2010-02-01,Clay,Leos Friedl,102904,David Skoch,102881,Thomaz Bellucci,105064,Marcos Daniel,103228
2010-02-01,Clay,Santiago Gonzalez,104136,Nicolas Massu,103454,Brian Dabul,104314,Paolo Lorenzi,103893
2010-02-01,Clay,Simon Greul,103752,Peter Luczak,103429,Ruben Ramirez Hidalgo,103105,Eduardo Schwank,104724
2010-02-01,Hard,Jurgen Melzer,103781,Philipp Petzschner,104332,Frantisek Cermak,102886,Michal Mertinak,103455
2010-02-01,Hard,Martin Damm,102093,Filip Polasek,104583,Michael Kohlmann,102306,Alexander Peya,103580
2010-02-01,Hard,Arnaud Clement,103096,Olivier Rochus,103694,Ross Hutchins,104504,Jordan Kerr,103459
2010-02-01,Hard,Benjamin Becker,103794,Rainer Schuettler,102783,Christopher Kas,103577,Evgeny Korolev,105095
2010-02-01,Hard,Eric Butorac,103780,Rajeev Ram,104330,Prakash Amritraj,104250,James Cerretani,103859
2010-02-01,Hard,Karol Beck,103971,Harel Levy,103248,Raven Klaasen,104071,Izak Van Der Merwe,104292
2010-02-01,Hard,Steve Darcis,104327,Xavier Malisse,103598,Sanchai Ratiwatana,103920,Sonchat Ratiwatana,103921
2010-02-01,Clay,Lukasz Kubot,103997,Oliver Marach,103594,Santiago Gonzalez,104136,Nicolas Massu,103454
2010-02-01,Clay,Lucas Arnold Ker,102463,Juan Monaco,104338,Marcelo Melo,104249,Bruno Soares,103946
2010-02-01,Clay,Potito Starace,103808,Horacio Zeballos,104547,Simon Greul,103752,Peter Luczak,103429
2010-02-01,Hard,Jurgen Melzer,103781,Philipp Petzschner,104332,Martin Damm,102093,Filip Polasek,104583
2010-02-01,Hard,Arnaud Clement,103096,Olivier Rochus,103694,Benjamin Becker,103794,Rainer Schuettler,102783
2010-02-01,Hard,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529,Eric Butorac,103780,Rajeev Ram,104330
2010-02-01,Hard,Karol Beck,103971,Harel Levy,103248,Steve Darcis,104327,Xavier Malisse,103598
2010-02-01,Clay,Lukasz Kubot,103997,Oliver Marach,103594,Leos Friedl,102904,David Skoch,102881
2010-02-01,Clay,Potito Starace,103808,Horacio Zeballos,104547,Lucas Arnold Ker,102463,Juan Monaco,104338
2010-02-01,Hard,Jurgen Melzer,103781,Philipp Petzschner,104332,Arnaud Clement,103096,Olivier Rochus,103694
2010-02-01,Hard,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529,Karol Beck,103971,Harel Levy,103248
2010-02-01,Clay,Lukasz Kubot,103997,Oliver Marach,103594,Potito Starace,103808,Horacio Zeballos,104547
2010-02-08,Hard,Daniel Nestor,102110,Nenad Zimonjic,102800,Janko Tipsarevic,104386,Viktor Troicki,104678
2010-02-08,Hard,Frantisek Cermak,102886,Michal Mertinak,103455,Jesse Huta Galung,104619,Igor Sijsling,104997
2010-02-08,Hard,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690,Marco Chiudinelli,103843,Guillermo Garcia Lopez,104198
2010-02-08,Hard,Christopher Kas,103577,Dick Norman,101868,Ivan Ljubicic,103344,Jurgen Melzer,103781
2010-02-08,Hard,Simon Aspelin,102388,Paul Hanley,103080,Simone Bolelli,104620,Andreas Seppi,104312
2010-02-08,Hard,Julian Knowle,102382,Robert Lindstedt,102963,Rik De Voest,103573,Rogier Wassen,102836
2010-02-08,Hard,Michael Llodra,103566,Andy Ram,103544,Julien Benneteau,103898,Arnaud Clement,103096
2010-02-08,Hard,Feliciano Lopez,103852,Tommy Robredo,103990,Martin Damm,102093,Filip Polasek,104583
2010-02-08,Hard,Bob Bryan,103184,Mike Bryan,103185,Colin Fleming,104415,Ken Skupski,104159
2010-02-08,Hard,Eric Butorac,103780,Rajeev Ram,104330,Michael Russell,103188,Dusan Vemic,102811
2010-02-08,Hard,Johan Brunstrom,103540,Jean Julien Rojer,103828,Tomas Berdych,104607,Philipp Kohlschreiber,104259
2010-02-08,Hard,Tommy Haas,103163,Radek Stepanek,103285,James Cerretani,103859,Michael Kohlmann,102306
2010-02-08,Hard,Carsten Ball,104958,Stephen Huss,102697,Rohan Bopanna,103523,Jeff Coetzee,102979
2010-02-08,Hard,Benjamin Becker,103794,Leonardo Mayer,104919,Scott Lipsky,103822,David Martin,103718
2010-02-08,Hard,Mardy Fish,103888,Sam Querrey,105023,Robby Ginepri,104068,Travis Rettenmaier,104224
2010-02-08,Hard,Denis Istomin,104797,Dudi Sela,104534,Jeremy Chardy,104871,Jarkko Nieminen,103813
2010-02-08,Clay,Lukasz Kubot,103997,Oliver Marach,103594,Oscar Hernandez,103169,Albert Montanes,103656
2010-02-08,Clay,Pablo Cuevas,104655,Marcel Granollers,104719,Victor Hanescu,103812,Sebastian Prieto,102585
2010-02-08,Clay,Lucas Arnold Ker,102463,Horacio Zeballos,104547,Marcelo Melo,104249,Bruno Soares,103946
2010-02-08,Clay,Juan Ignacio Chela,103428,Santiago Ventura,103490,Andre Sa,102987,Horia Tecau,104486
2010-02-08,Clay,Thomaz Bellucci,105064,Marcos Daniel,103228,Marcelo Demoliner,105269,Tiago Fernandes,106123
2010-02-08,Clay,Fabio Fognini,104926,Frederico Gil,104523,Igor Andreev,104214,Daniel Gimeno Traver,104593
2010-02-08,Clay,Leos Friedl,102904,David Skoch,102881,Paolo Lorenzi,103893,Potito Starace,103808
2010-02-08,Clay,Simon Greul,103752,Peter Luczak,103429,Franco Ferreiro,104392,Ricardo Mello,103672
2010-02-08,Hard,Daniel Nestor,102110,Nenad Zimonjic,102800,Feliciano Lopez,103852,Tommy Robredo,103990
2010-02-08,Hard,Frantisek Cermak,102886,Michal Mertinak,103455,Michael Llodra,103566,Andy Ram,103544
2010-02-08,Hard,Julian Knowle,102382,Robert Lindstedt,102963,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690
2010-02-08,Hard,Simon Aspelin,102388,Paul Hanley,103080,Christopher Kas,103577,Dick Norman,101868
2010-02-08,Hard,Benjamin Becker,103794,Leonardo Mayer,104919,Bob Bryan,103184,Mike Bryan,103185
2010-02-08,Hard,Eric Butorac,103780,Rajeev Ram,104330,Carsten Ball,104958,Stephen Huss,102697
2010-02-08,Hard,Mardy Fish,103888,Sam Querrey,105023,Johan Brunstrom,103540,Jean Julien Rojer,103828
2010-02-08,Clay,Lukasz Kubot,103997,Oliver Marach,103594,Leos Friedl,102904,David Skoch,102881
2010-02-08,Clay,Pablo Cuevas,104655,Marcel Granollers,104719,Fabio Fognini,104926,Frederico Gil,104523
2010-02-08,Clay,Juan Ignacio Chela,103428,Santiago Ventura,103490,Simon Greul,103752,Peter Luczak,103429
2010-02-08,Hard,Daniel Nestor,102110,Nenad Zimonjic,102800,Julian Knowle,102382,Robert Lindstedt,102963
2010-02-08,Hard,Simon Aspelin,102388,Paul Hanley,103080,Frantisek Cermak,102886,Michal Mertinak,103455
2010-02-08,Hard,Mardy Fish,103888,Sam Querrey,105023,Eric Butorac,103780,Rajeev Ram,104330
2010-02-08,Hard,Benjamin Becker,103794,Leonardo Mayer,104919,Denis Istomin,104797,Dudi Sela,104534
2010-02-08,Clay,Lukasz Kubot,103997,Oliver Marach,103594,Thomaz Bellucci,105064,Marcos Daniel,103228
2010-02-08,Clay,Pablo Cuevas,104655,Marcel Granollers,104719,Juan Ignacio Chela,103428,Santiago Ventura,103490
2010-02-08,Hard,Daniel Nestor,102110,Nenad Zimonjic,102800,Simon Aspelin,102388,Paul Hanley,103080
2010-02-08,Hard,Mardy Fish,103888,Sam Querrey,105023,Benjamin Becker,103794,Leonardo Mayer,104919
2010-02-08,Clay,Pablo Cuevas,104655,Marcel Granollers,104719,Lukasz Kubot,103997,Oliver Marach,103594
2010-02-15,Hard,Eric Butorac,103780,Rajeev Ram,104330,Mahesh Bhupathi,102405,Max Mirnyi,103018
2010-02-15,Hard,Mardy Fish,103888,Mark Knowles,101956,Johan Brunstrom,103540,Jean Julien Rojer,103828
2010-02-15,Hard,John Isner,104545,Sam Querrey,105023,Marcelo Melo,104249,Bruno Soares,103946
2010-02-15,Hard,Ross Hutchins,104504,Jordan Kerr,103459,Martin Damm,102093,Filip Polasek,104583
2010-02-15,Hard,Stephen Huss,102697,Jaroslav Levinsky,103711,James Blake,103484,Bobby Reynolds,104035
2010-02-15,Hard,Michael Kohlmann,102306,Jarkko Nieminen,103813,Ivo Karlovic,103333,Dusan Vemic,102811
2010-02-15,Hard,Scott Lipsky,103822,David Martin,103718,Benjamin Becker,103794,Jeremy Chardy,104871
2010-02-15,Hard,Leonardo Mayer,104919,Dudi Sela,104534,Robby Ginepri,104068,Travis Rettenmaier,104224
2010-02-15,Hard,Julian Knowle,102382,Robert Lindstedt,102963,Thierry Ascione,103693,Marcos Baghdatis,104571
2010-02-15,Hard,Julien Benneteau,103898,Michael Llodra,103566,Philipp Marx,103929,Igor Zelenay,103938
2010-02-15,Hard,Marc Lopez,104043,Tommy Robredo,103990,Simone Bolelli,104620,Andreas Seppi,104312
2010-02-15,Hard,Arnaud Clement,103096,Nicolas Mahut,103917,Colin Fleming,104415,Ken Skupski,104159
2010-02-15,Hard,Rohan Bopanna,103523,Jeff Coetzee,102979,Christophe Rochus,103294,Olivier Rochus,103694
