game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
5566, 104731, 102968, 105051, 103586, 3158.539, 3153.581, 0.3455
5567, 103780, 104071, 104594, 105332, 3110.019, 2801.201, 0.8304
5568, 104871, 104098, 104589, 103720, 3179.165, 3069.206, 0.5445
5569, 105777, 104527, 104159, 105439, 3252.885, 2996.425, 0.7744
5570, 105238, 105208, 103813, 104468, 2942.954, 2895.686, 0.4246
5571, 103852, 103781, 103917, 104542, 3332.793, 3232.278, 0.5268
5572, 103977, 105577, 105227, 102987, 2979.795, 3027.001, 0.2581
5573, 104679, 105188, 105554, 104868, 3300.733, 2907.785, 0.8945
5574, 104679, 105188, 103184, 103185, 3380.897, 3493.368, 0.1722
5575, 103580, 103946, 103852, 103781, 3296.047, 3277.430, 0.3705
5576, 102110, 102800, 105777, 104527, 3591.503, 3239.583, 0.8668
5577, 102233, 103285, 103977, 105577, 3340.080, 2967.794, 0.8813
5578, 103523, 103529, 104871, 104098, 3296.660, 3145.720, 0.6187
5579, 104731, 102968, 104600, 104693, 3193.783, 3055.612, 0.5962
5580, 104415, 103690, 103780, 104071, 3194.209, 3072.374, 0.5666
5581, 103997, 102963, 104229, 103594, 3214.218, 2963.037, 0.7680
5582, 103333, 106207, 103828, 104486, 3173.507, 3165.408, 0.3512
5583, 104398, 102382, 104136, 103822, 3124.371, 3223.534, 0.1874
5584, 104460, 105526, 103876, 103540, 3004.689, 2918.894, 0.4987
5585, 105775, 104495, 103577, 104259, 3243.037, 3002.122, 0.7551
5586, 104898, 105453, 105683, 104022, 3199.351, 3229.704, 0.2847
5587, 103580, 103946, 103523, 103529, 3339.361, 3253.346, 0.4991
5588, 102110, 102800, 104415, 103690, 3601.058, 3184.653, 0.9078
5589, 103898, 104273, 102233, 103285, 3452.243, 3305.983, 0.6105
5590, 104679, 105188, 104731, 102968, 3404.274, 3170.406, 0.7459
5591, 104398, 102382, 104898, 105453, 3177.393, 3146.329, 0.3937
5592, 104460, 105526, 103333, 106207, 3070.769, 3107.427, 0.2745
5593, 103843, 103819, 104268, 105053, 3072.334, 2865.388, 0.7085
5594, 103580, 103946, 102110, 102800, 3418.097, 3522.322, 0.1815
5595, 104679, 105188, 103898, 104273, 3453.674, 3402.842, 0.4314
5596, 104398, 102382, 105775, 104495, 3229.153, 3191.277, 0.4066
5597, 103843, 103819, 104460, 105526, 3115.377, 3027.726, 0.5023
5598, 103580, 103946, 104679, 105188, 3465.870, 3405.901, 0.4490
5599, 104398, 102382, 103843, 103819, 3259.471, 3085.059, 0.6581
5600, 103828, 104486, 105138, 102987, 3189.040, 2957.574, 0.7428
5601, 103780, 104071, 103110, 106207, 3125.544, 3095.279, 0.3922
5602, 104719, 103781, 103977, 105577, 3303.358, 2954.299, 0.8646
5603, 104136, 103822, 105311, 105526, 3244.722, 2989.298, 0.7732
5604, 103794, 103594, 105199, 105323, 2999.949, 2926.665, 0.4746
5605, 103876, 104160, 104460, 105573, 3014.939, 3039.382, 0.2944
5606, 104398, 104586, 105051, 104098, 3330.453, 3099.230, 0.7424
5607, 105775, 104495, 103540, 104465, 3222.226, 3052.683, 0.6501
5608, 103828, 104486, 105775, 104495, 3236.501, 3174.764, 0.4524
5609, 103780, 104071, 103794, 103594, 3154.669, 2970.824, 0.6733
5610, 104719, 103781, 104398, 104586, 3350.031, 3283.780, 0.4611
5611, 104136, 103822, 103876, 104160, 3264.571, 2995.090, 0.7896
5612, 103828, 104486, 104719, 103781, 3294.831, 3291.701, 0.3422
5613, 104136, 103822, 103780, 104071, 3295.286, 3123.954, 0.6531
5614, 103828, 104486, 104136, 103822, 3338.125, 3251.992, 0.4993
5615, 103580, 103946, 105062, 104229, 3470.276, 2910.442, 0.9598
5616, 102233, 103529, 104979, 104797, 3190.839, 3071.616, 0.5618
5617, 102963, 103018, 108701, 103690, 3286.793, 3143.297, 0.6056
5618, 104415, 104504, 102382, 104249, 3198.133, 3255.323, 0.2431
5619, 104655, 103543, 103577, 104468, 3295.649, 2824.232, 0.9329
5620, 104198, 104667, 105053, 105373, 3223.675, 2931.283, 0.8143
5621, 104600, 104693, 104679, 105188, 3144.939, 3316.575, 0.1175
5622, 104159, 105439, 103586, 104589, 3052.957, 3040.469, 0.3592
5623, 103580, 103946, 104198, 104667, 3488.838, 3205.114, 0.8053
5624, 104600, 104693, 102233, 103529, 3194.066, 3141.712, 0.4343
5625, 104159, 105439, 102963, 103018, 3128.009, 3211.741, 0.2065
5626, 104415, 104504, 104655, 103543, 3254.242, 3239.540, 0.3632
5627, 103580, 103946, 104159, 105439, 3500.170, 3116.676, 0.8887
5628, 104600, 104693, 104415, 104504, 3245.091, 3203.216, 0.4143
5629, 104600, 104693, 103580, 103946, 3322.964, 3422.297, 0.1872
5630, 103184, 103185, 105051, 105032, 3511.383, 3221.370, 0.8118
5631, 103580, 103946, 103018, 104022, 3438.902, 3131.931, 0.8286
5632, 102110, 102800, 103893, 104312, 3526.037, 2935.378, 0.9663
5633, 103898, 104273, 103110, 102968, 3412.877, 3005.849, 0.9027
5634, 102233, 103285, 103586, 104330, 3316.111, 2997.246, 0.8396
5635, 104719, 104043, 105775, 104495, 3422.431, 3154.748, 0.7876
5636, 103997, 102963, 105053, 105292, 3207.198, 2854.687, 0.8672
5637, 103523, 103529, 102886, 103863, 3266.514, 2984.492, 0.8035
5638, 102382, 104249, 104465, 103577, 3278.479, 3042.507, 0.7487
5639, 106207, 102987, 104600, 104693, 3159.642, 3247.209, 0.2016
5640, 103828, 104486, 105573, 103813, 3357.158, 3078.744, 0.7996
5641, 103566, 103917, 105643, 104919, 3354.550, 2967.706, 0.8908
5642, 103780, 104071, 105992, 110536, 3160.918, 3034.531, 0.5749
5643, 104679, 105188, 105554, 104868, 3325.619, 2898.741, 0.9132
5644, 108701, 103690, 105269, 104646, 3167.764, 2944.044, 0.7323
5645, 104655, 103543, 104415, 104504, 3278.378, 3164.378, 0.5521
5646, 105138, 104997, 106378, 104660, 2984.975, 2873.343, 0.5477
5647, 104398, 104586, 104198, 104667, 3317.811, 3171.083, 0.6113
5648, 104620, 104926, 103977, 104217, 3209.783, 2919.463, 0.8122
5649, 104460, 105526, 104159, 105439, 3046.110, 3055.851, 0.3194
5650, 103540, 104233, 105100, 105651, 3182.497, 2973.846, 0.7109
5651, 102965, 104180, 104229, 104690, 3005.446, 2960.163, 0.4208
5652, 104559, 105062, 104979, 104797, 3007.746, 3011.881, 0.3293
5653, 104136, 103822, 104160, 103080, 3277.230, 3060.494, 0.7225
5654, 104589, 103720, 104268, 104594, 3067.796, 2865.187, 0.7021
5655, 105373, 106233, 104122, 105311, 3076.954, 2952.685, 0.5711
5656, 105572, 105385, 105614, 105030, 3065.427, 2948.817, 0.5569
5657, 103711, 106210, 103794, 103594, 2958.263, 2919.270, 0.4088
5658, 103852, 103781, 106109, 106225, 3302.359, 3074.433, 0.7380
