game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
2724, 102965, 104159, 105732, 104023, 1523.587, 1460.714, 0.5289
2725, 103110, 103808, 104216, 105453, 1585.117, 1489.121, 0.6040
2726, 103455, 102987, 104620, 103835, 1565.641, 1478.355, 0.5727
2727, 104665, 104122, 105332, 104527, 1519.652, 1474.923, 0.5035
2728, 105137, 105154, 103970, 104593, 1523.848, 1475.244, 0.5035
2729, 104871, 104468, 104154, 104724, 1502.329, 1473.588, 0.4725
2730, 104349, 103105, 104222, 104395, 1498.237, 1473.266, 0.4618
2731, 103543, 104269, 105643, 103675, 1474.075, 1471.378, 0.4275
2732, 103799, 104547, 106032, 106006, 1524.691, 1475.309, 0.5000
2733, 103018, 102110, 105992, 106045, 1712.216, 1516.388, 0.7389
2734, 104415, 104504, 102886, 104583, 1583.016, 1649.558, 0.3841
2735, 104471, 104249, 103898, 103694, 1548.690, 1513.053, 0.4820
2736, 104545, 105023, 104166, 103997, 1650.577, 1516.560, 0.6574
2737, 102405, 103523, 103096, 104160, 1552.980, 1542.267, 0.4652
2738, 104460, 104542, 103828, 103938, 1527.426, 1502.315, 0.4671
2739, 102965, 104159, 104095, 103722, 1545.398, 1481.417, 0.5314
2740, 103917, 104273, 103540, 101868, 1613.843, 1502.723, 0.6128
2741, 103799, 104547, 103110, 103808, 1553.405, 1578.646, 0.4139
2742, 103455, 102987, 104871, 104468, 1579.378, 1486.110, 0.5901
2743, 103543, 104269, 104665, 104122, 1497.708, 1500.722, 0.4348
2744, 104349, 103105, 105137, 105154, 1521.788, 1501.842, 0.4632
2745, 103018, 102110, 104545, 105023, 1715.596, 1645.646, 0.5878
2746, 104471, 104249, 104415, 104504, 1573.827, 1576.138, 0.4508
2747, 104460, 104542, 102405, 103523, 1550.031, 1537.990, 0.4633
2748, 103917, 104273, 102965, 104159, 1626.732, 1527.444, 0.5972
2749, 103455, 102987, 104349, 103105, 1592.705, 1504.253, 0.5821
2750, 103543, 104269, 103799, 104547, 1520.254, 1527.896, 0.4205
2751, 103018, 102110, 104471, 104249, 1717.991, 1560.424, 0.6934
2752, 103917, 104273, 104460, 104542, 1638.825, 1534.482, 0.6086
2753, 103543, 104269, 103455, 102987, 1542.977, 1574.155, 0.3972
2754, 103566, 102800, 104947, 104291, 1733.852, 1488.729, 0.7917
2755, 102963, 104486, 102233, 104386, 1650.295, 1578.009, 0.5750
2756, 103586, 103690, 104571, 104022, 1580.081, 1568.892, 0.4815
2757, 102405, 103523, 104160, 105238, 1549.137, 1460.161, 0.5872
2758, 102968, 103544, 103822, 104330, 1543.269, 1582.816, 0.4248
2759, 103080, 104679, 103529, 103828, 1513.979, 1488.335, 0.4902
2760, 102382, 103580, 103600, 104895, 1524.691, 1475.309, 0.5000
2761, 102306, 104660, 103859, 103344, 1524.691, 1475.309, 0.5000
2762, 103184, 103185, 103813, 104678, 1785.868, 1457.771, 0.8643
2763, 104415, 104504, 104976, 106071, 1580.560, 1457.682, 0.6412
2764, 101956, 103598, 103702, 106045, 1623.228, 1482.337, 0.6597
2765, 104327, 103694, 103977, 106058, 1524.691, 1475.309, 0.5000
2766, 103863, 104797, 104868, 103676, 1496.862, 1473.165, 0.4658
2767, 104857, 104600, 105028, 104035, 1524.691, 1475.309, 0.5000
2768, 103333, 102864, 105227, 104471, 1539.574, 1488.180, 0.5295
2769, 103455, 102987, 101868, 103811, 1585.587, 1479.776, 0.6051
2770, 102886, 104583, 104535, 105053, 1652.833, 1484.214, 0.7029
2771, 104871, 104468, 104136, 103577, 1509.444, 1550.917, 0.3861
2772, 103970, 105077, 103780, 103946, 1532.429, 1575.272, 0.3712
