game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
5488, 105775, 105573, 104415, 104504, 3000.729, 3134.300, 0.2607
5489, 104465, 103577, 103977, 104217, 3013.785, 2952.348, 0.5626
5490, 103523, 103529, 103110, 103594, 3181.091, 3102.048, 0.6047
5491, 103898, 104273, 106207, 102987, 3207.080, 3114.857, 0.6125
5492, 105373, 104667, 104398, 104898, 3060.804, 3084.673, 0.4221
5493, 104159, 105439, 104122, 104919, 3048.799, 3022.561, 0.4972
5494, 104679, 105188, 105807, 105311, 3161.759, 2957.688, 0.7464
5495, 104136, 103822, 105775, 105573, 3122.138, 2982.627, 0.6652
5496, 103540, 104233, 104719, 105137, 3154.914, 3080.713, 0.5873
5497, 104465, 103577, 102886, 103863, 3020.539, 3065.389, 0.4174
5498, 103523, 103529, 103898, 104273, 3184.098, 3201.368, 0.4627
5499, 105373, 104667, 104159, 105439, 3077.258, 3031.182, 0.5173
5500, 104136, 103822, 104679, 105188, 3125.923, 3155.130, 0.4432
5501, 104465, 103577, 103540, 104233, 3028.386, 3144.611, 0.3157
5502, 105373, 104667, 103523, 103529, 3099.985, 3180.591, 0.3509
5503, 104136, 103822, 104465, 103577, 3128.386, 3024.218, 0.6368
5504, 103184, 103185, 104465, 103577, 3414.796, 3023.110, 0.9042
5505, 103580, 103946, 104797, 104586, 3248.187, 3019.493, 0.7842
5506, 102110, 102800, 105051, 104098, 3290.752, 3091.973, 0.7522
5507, 103543, 104269, 106137, 106362, 3203.318, 2975.671, 0.7612
5508, 103566, 103917, 104792, 104721, 3239.499, 2885.113, 0.8810
5509, 103523, 103529, 103782, 104690, 3181.734, 2942.361, 0.7891
5510, 104600, 104693, 105053, 105292, 3149.227, 2854.883, 0.8370
5511, 105775, 104495, 103586, 103690, 2973.276, 3131.342, 0.2531
5512, 103997, 102963, 104589, 103720, 3119.786, 3088.546, 0.5230
5513, 105573, 103813, 108701, 104857, 3063.433, 3152.660, 0.3288
5514, 103898, 104273, 103794, 104229, 3204.055, 3012.215, 0.7424
5515, 104719, 104043, 103540, 104233, 3211.303, 3138.501, 0.5911
5516, 103828, 104486, 105173, 105332, 3176.116, 2817.781, 0.8842
5517, 103780, 104071, 105449, 105023, 3169.229, 3094.199, 0.5849
