game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
 1, Annie Martin, Dana Cooke, Anouk Boileau, Marie-Christine Mondor, 1569.241, 1430.759, 0.5000
 2, Chelsea Grimson, Katherine Zakrzewski, Lily Markovic, Rebecca Moskowitz, 1569.241, 1430.759, 0.5000
 3, Asta Baltakys, Bryce Barry, Isabelle Czerveniak, Sara Pothaar, 1569.241, 1430.759, 0.5000
 4, Eydis Dalen, Kristine Wiig, Annie Martin, Dana Cooke, 1587.553, 1499.136, 0.4017
 5, Heike Jensen, Summer Lochowicz, Natalya Shumeyko, Viktoriya Tarasova, 1569.241, 1430.759, 0.5000
 6, Clara Lozano, Nadia Campisi, Ester Alcon, Olga Matveeva, 1569.241, 1430.759, 0.5000
 7, Chiaki Kusuhara, Mika Teru Saiki, Jieqiong Jin, Zhongji Jiang, 1569.241, 1430.759, 0.5000
 8, Liesbet Van Breedam, Liesbeth Mouha, Isabelle Forrer, Sarah Schmocker, 1569.241, 1430.759, 0.5000
 9, Ilka Semmler, Katrin Holtwick, Agatha Bednarczuk, Shaylyn Bede, 1569.241, 1430.759, 0.5000
10, Eiko Koizumi, Shinako Tanaka, Anna Hu, Yang Li, 1569.241, 1430.759, 0.5000
11, Bibiana Candelas, Mayra Garcia, Marie-Andree Lessard, Sarah Maxwell, 1569.241, 1430.759, 0.5000
12, Kamoltip Kulna, Yupa Phokongploy, Asta Baltakys, Bryce Barry, 1587.553, 1499.136, 0.4017
13, Galyna Osheyko, Svitlana Baburina, Denise Johns, Lucy Boulton, 1569.241, 1430.759, 0.5000
14, Tatiana Barrera, Virginie Kadjo, Alice Rohkamper, Eileen Romanowski, 1569.241, 1430.759, 0.5000
15, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Hiromi Suzuki, Satoko Urata, 1569.241, 1430.759, 0.5000
16, Muriel Graessli, Nadia Erni, Inna Shmat, Natalia Stepanova, 1569.241, 1430.759, 0.5000
17, Jarunee Sannok, Usa Tenpaksee, Chelsea Grimson, Katherine Zakrzewski, 1587.553, 1499.136, 0.4017
18, Linjun Ji, Ying Zhang, Eydis Dalen, Kristine Wiig, 1592.051, 1514.136, 0.3766
19, Clara Lozano, Nadia Campisi, Heike Jensen, Summer Lochowicz, 1629.466, 1509.015, 0.5000
20, Chiaki Kusuhara, Mika Teru Saiki, Liesbet Van Breedam, Liesbeth Mouha, 1629.466, 1509.015, 0.5000
21, Ilka Semmler, Katrin Holtwick, Eiko Koizumi, Shinako Tanaka, 1629.466, 1509.015, 0.5000
22, Bibiana Candelas, Mayra Garcia, Kamoltip Kulna, Yupa Phokongploy, 1632.742, 1524.301, 0.4737
23, Tatiana Barrera, Virginie Kadjo, Galyna Osheyko, Svitlana Baburina, 1629.466, 1509.015, 0.5000
24, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Muriel Graessli, Nadia Erni, 1629.466, 1509.015, 0.5000
25, Daniela Gioria, Lucilla Perrotta, Jarunee Sannok, Usa Tenpaksee, 1592.051, 1514.136, 0.3766
26, Jia Tian, Jie Wang, Bibiana Candelas, Mayra Garcia, 1606.318, 1562.352, 0.3178
27, Chiaki Kusuhara, Mika Teru Saiki, Doris Schwaiger, Stefanie Schwaiger, 1662.593, 1449.953, 0.6781
28, Dalixia Fernandez Grasset, Tamara Larrea Peraza, Morgane Faure, Virginie Sarpaux, 1569.241, 1430.759, 0.5000
29, Hella Jurich, Rieke Brink-Abeler, Daniela Gioria, Lucilla Perrotta, 1593.111, 1517.521, 0.3705
30, Ingrid Torlen, Nila Ann Hakedal, Tatiana Barrera, Virginie Kadjo, 1605.449, 1559.668, 0.3219
31, Lu Wang, Man Zuo, Hana Skalnikova, Tereza Petrova, 1569.241, 1430.759, 0.5000
32, Linjun Ji, Ying Zhang, Marrit Leenstra, Sanne Keizer, 1635.925, 1445.188, 0.6295
33, Renata Ribeiro, Talita Antunes, Ilka Semmler, Katrin Holtwick, 1605.449, 1559.668, 0.3219
34, Ana Paula Henkel, Leila Barros, Clara Lozano, Nadia Campisi, 1605.449, 1559.668, 0.3219
35, Emilia Nystrom, Erika Nystrom, Efthalia Koutroumanidou, Maria Tsiartsiani, 1569.241, 1430.759, 0.5000
36, Laura Ludwig, Sara Niedrig, Antje Roder, Helke Claasen, 1569.241, 1430.759, 0.5000
37, Kathrine Maaseide, Susanne Glesnes, Daniela Gattelli, Giulia Momoli, 1569.241, 1430.759, 0.5000
38, Inese Jursone, Inguna Minusa, Imara Esteves Ribalta, Milagros Crespo, 1569.241, 1430.759, 0.5000
39, Carolina Salgado, Maria Clara Salgado, Natalie Cook, Tamsin Hinchley, 1569.241, 1430.759, 0.5000
40, Alexandra Moiseeva, Natalya Uryadova, Merel Mooren, Rebekka Kadijk, 1569.241, 1430.759, 0.5000
41, Chen Xue, Xi Zhang, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 1605.449, 1559.668, 0.3219
42, Jia Tian, Jie Wang, Chiaki Kusuhara, Mika Teru Saiki, 1680.747, 1609.343, 0.4197
43, Hella Jurich, Rieke Brink-Abeler, Dalixia Fernandez Grasset, Tamara Larrea Peraza, 1649.337, 1513.063, 0.5343
44, Ingrid Torlen, Nila Ann Hakedal, Lu Wang, Man Zuo, 1659.843, 1515.112, 0.5519
45, Renata Ribeiro, Talita Antunes, Linjun Ji, Ying Zhang, 1673.245, 1579.204, 0.4563
46, Ana Paula Henkel, Leila Barros, Emilia Nystrom, Erika Nystrom, 1659.843, 1515.112, 0.5519
47, Kathrine Maaseide, Susanne Glesnes, Laura Ludwig, Sara Niedrig, 1629.466, 1509.015, 0.5000
48, Carolina Salgado, Maria Clara Salgado, Inese Jursone, Inguna Minusa, 1629.466, 1509.015, 0.5000
49, Chen Xue, Xi Zhang, Alexandra Moiseeva, Natalya Uryadova, 1659.843, 1515.112, 0.5519
50, Jia Tian, Jie Wang, Hella Jurich, Rieke Brink-Abeler, 1728.974, 1600.954, 0.5451
51, Renata Ribeiro, Talita Antunes, Ingrid Torlen, Nila Ann Hakedal, 1724.116, 1608.648, 0.5193
52, Ana Paula Henkel, Leila Barros, Kathrine Maaseide, Susanne Glesnes, 1708.533, 1581.045, 0.5436
53, Carolina Salgado, Maria Clara Salgado, Chen Xue, Xi Zhang, 1687.140, 1601.850, 0.4564
54, Renata Ribeiro, Talita Antunes, Jia Tian, Jie Wang, 1771.847, 1681.250, 0.4930
55, Ana Paula Henkel, Leila Barros, Carolina Salgado, Maria Clara Salgado, 1752.975, 1642.900, 0.5307
56, Doris Schwaiger, Stefanie Schwaiger, Bibiana Candelas, Mayra Garcia, 1536.011, 1500.658, 0.3437
57, Morgane Faure, Virginie Sarpaux, Daniela Gioria, Lucilla Perrotta, 1509.392, 1451.411, 0.3777
58, Tatiana Barrera, Virginie Kadjo, Hana Skalnikova, Tereza Petrova, 1590.268, 1388.246, 0.6774
59, Ilka Semmler, Katrin Holtwick, Marrit Leenstra, Sanne Keizer, 1591.750, 1400.577, 0.6590
60, Efthalia Koutroumanidou, Maria Tsiartsiani, Clara Lozano, Nadia Campisi, 1520.049, 1495.402, 0.3226
61, Daniela Gattelli, Giulia Momoli, Antje Roder, Helke Claasen, 1490.985, 1370.534, 0.5000
62, Natalie Cook, Tamsin Hinchley, Imara Esteves Ribalta, Milagros Crespo, 1490.985, 1370.534, 0.5000
63, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Merel Mooren, Rebekka Kadijk, 1590.268, 1388.246, 0.6774
64, Doris Schwaiger, Stefanie Schwaiger, Alexandra Moiseeva, Natalya Uryadova, 1586.206, 1465.266, 0.5300
65, Morgane Faure, Virginie Sarpaux, Inese Jursone, Inguna Minusa, 1562.433, 1456.127, 0.5005
66, Laura Ludwig, Sara Niedrig, Tatiana Barrera, Virginie Kadjo, 1577.562, 1537.707, 0.3852
67, Ilka Semmler, Katrin Holtwick, Emilia Nystrom, Erika Nystrom, 1625.073, 1471.464, 0.6085
68, Linjun Ji, Ying Zhang, Efthalia Koutroumanidou, Maria Tsiartsiani, 1618.386, 1474.365, 0.5843
69, Lu Wang, Man Zuo, Daniela Gattelli, Giulia Momoli, 1564.551, 1441.628, 0.5347
70, Natalie Cook, Tamsin Hinchley, Dalixia Fernandez Grasset, Tamara Larrea Peraza, 1547.379, 1456.631, 0.4683
71, Chiaki Kusuhara, Mika Teru Saiki, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 1650.318, 1548.854, 0.5274
72, Doris Schwaiger, Stefanie Schwaiger, Morgane Faure, Virginie Sarpaux, 1630.410, 1518.465, 0.5342
73, Laura Ludwig, Sara Niedrig, Ilka Semmler, Katrin Holtwick, 1632.839, 1581.046, 0.4320
74, Lu Wang, Man Zuo, Linjun Ji, Ying Zhang, 1620.155, 1569.184, 0.4231
75, Natalie Cook, Tamsin Hinchley, Chiaki Kusuhara, Mika Teru Saiki, 1611.193, 1600.328, 0.3560
76, Ingrid Torlen, Nila Ann Hakedal, Doris Schwaiger, Stefanie Schwaiger, 1659.831, 1586.052, 0.4687
77, Laura Ludwig, Sara Niedrig, Hella Jurich, Rieke Brink-Abeler, 1670.521, 1557.198, 0.5458
78, Chen Xue, Xi Zhang, Lu Wang, Man Zuo, 1652.607, 1576.431, 0.4737
79, Natalie Cook, Tamsin Hinchley, Kathrine Maaseide, Susanne Glesnes, 1649.335, 1537.138, 0.5433
80, Ingrid Torlen, Nila Ann Hakedal, Laura Ludwig, Sara Niedrig, 1704.110, 1631.623, 0.4846
81, Chen Xue, Xi Zhang, Natalie Cook, Tamsin Hinchley, 1695.138, 1611.739, 0.5047
82, Ingrid Torlen, Nila Ann Hakedal, Carolina Salgado, Maria Clara Salgado, 1735.419, 1607.190, 0.5872
83, Jia Tian, Jie Wang, Chen Xue, Xi Zhang, 1725.851, 1655.941, 0.4800
84, Ingrid Torlen, Nila Ann Hakedal, Renata Ribeiro, Talita Antunes, 1773.138, 1723.823, 0.4478
85, Jia Tian, Jie Wang, Ana Paula Henkel, Leila Barros, 1766.405, 1706.451, 0.4610
86, Renata Ribeiro, Talita Antunes, Ana Paula Henkel, Leila Barros, 1760.077, 1669.980, 0.5250
87, Jia Tian, Jie Wang, Ingrid Torlen, Nila Ann Hakedal, 1802.316, 1740.589, 0.4903
88, Agatha Bednarczuk, Shaylyn Bede, Carolina Salgado, Maria Clara Salgado, 1533.479, 1552.402, 0.2659
89, Agatha Bednarczuk, Shaylyn Bede, Ana Paula Henkel, Leila Barros, 1615.536, 1623.741, 0.3131
90, Caroline Fiset, Isabelle Rancourt, Anouk Boileau, Marie-Christine Mondor, 1558.772, 1383.700, 0.5983
91, Chelsea Grimson, Katherine Zakrzewski, Isabelle Czerveniak, Sara Pothaar, 1541.494, 1380.207, 0.5972
92, Ilka Semmler, Katrin Holtwick, Geeske Banck, Susanne Lahme, 1605.601, 1438.324, 0.6146
93, Miwa Asao, Takemi Nishibori, Miho Makabe, Sachie Oguri, 1569.241, 1430.759, 0.5000
94, Lim Poh Hong, Luk Teck Eng, Ayu Siam, Yokbeth Kapasiang, 1569.241, 1430.759, 0.5000
95, Bernadette Kiss, Regina Kiss, Luk Teng Kee, Manokharan Iswari, 1569.241, 1430.759, 0.5000
96, Becchara Palmer, Eileen Romanowski, Devota Rahawarin, Timy Yudhani Rahayu, 1569.241, 1430.759, 0.5000
97, Diane Pascua, Heidi Ilustre, Tanarattha Udomchavee, Varapatsorn Radarong, 1569.241, 1430.759, 0.5000
98, Bibiana Candelas, Mayra Garcia, Norma Escobedo Perez, Rosario Reyes, 1539.476, 1423.351, 0.5009
99, Beh Shun Thing, Luk Teck Hua, Ho Chin Ching, Tiffany Looi, 1569.241, 1430.759, 0.5000
100, Efthalia Koutroumanidou, Maria Tsiartsiani, Lim Poh Hong, Luk Teck Eng, 1532.393, 1487.052, 0.3668
101, Angelica Ljungquist, Karin Lundqvist, Chelsea Grimson, Katherine Zakrzewski, 1585.085, 1492.721, 0.4406
102, Tatiana Barrera, Virginie Kadjo, Isabelle Forrer, Sarah Schmocker, 1564.007, 1383.795, 0.6492
103, Eiko Koizumi, Shinako Tanaka, Inna Shmat, Natalia Stepanova, 1549.624, 1381.635, 0.6108
104, Marie-Andree Lessard, Sarah Maxwell, Bernadette Kiss, Regina Kiss, 1518.140, 1481.860, 0.3106
105, Clara Lozano, Nadia Campisi, Miwa Asao, Takemi Nishibori, 1545.361, 1490.424, 0.3953
106, Ilka Semmler, Katrin Holtwick, Agatha Bednarczuk, Shaylyn Bede, 1638.445, 1563.586, 0.4857
107, Marrit Leenstra, Sanne Keizer, Becchara Palmer, Eileen Romanowski, 1480.725, 1472.848, 0.2747
108, Diane Pascua, Heidi Ilustre, Linjun Ji, Ying Zhang, 1634.591, 1533.454, 0.5001
109, Heike Jensen, Summer Lochowicz, Kamoltip Kulna, Yupa Phokongploy, 1564.370, 1469.105, 0.4780
110, Janne Kongshavn, Kristine Wiig, Hiromi Suzuki, Satoko Urata, 1558.772, 1383.700, 0.5983
111, Daniela Gioria, Lucilla Perrotta, Bibiana Candelas, Mayra Garcia, 1514.208, 1490.481, 0.3759
112, Chiaki Kusuhara, Mika Teru Saiki, Caroline Fiset, Isabelle Rancourt, 1629.136, 1500.553, 0.5595
113, Denise Johns, Lucy Boulton, Mered de Vries, Patricia Labee, 1500.864, 1412.447, 0.4017
114, Annie Martin, Dana Cooke, Jarunee Sannok, Usa Tenpaksee, 1554.947, 1458.349, 0.4784
115, Lu Wang, Man Zuo, Beh Shun Thing, Luk Teck Hua, 1610.732, 1505.078, 0.5103
116, Efthalia Koutroumanidou, Maria Tsiartsiani, Angelica Ljungquist, Karin Lundqvist, 1578.841, 1511.656, 0.4247
117, Tatiana Barrera, Virginie Kadjo, Eiko Koizumi, Shinako Tanaka, 1597.776, 1502.235, 0.5207
118, Marie-Andree Lessard, Sarah Maxwell, Clara Lozano, Nadia Campisi, 1579.324, 1504.622, 0.4609
119, Ilka Semmler, Katrin Holtwick, Marrit Leenstra, Sanne Keizer, 1655.961, 1449.880, 0.7126
120, Diane Pascua, Heidi Ilustre, Heike Jensen, Summer Lochowicz, 1677.842, 1527.040, 0.5997
121, Daniela Gioria, Lucilla Perrotta, Janne Kongshavn, Kristine Wiig, 1559.669, 1485.979, 0.4362
122, Chiaki Kusuhara, Mika Teru Saiki, Denise Johns, Lucy Boulton, 1649.666, 1462.390, 0.6766
123, Annie Martin, Dana Cooke, Lu Wang, Man Zuo, 1612.894, 1571.450, 0.4204
124, Juliana Felisberta, Larissa Franca, Diane Pascua, Heidi Ilustre, 1620.978, 1610.939, 0.2643
125, Doris Schwaiger, Stefanie Schwaiger, Natalie Cook, Tamsin Hinchley, 1627.987, 1574.419, 0.4631
126, Marie-Andree Lessard, Sarah Maxwell, Angelina Scanlon, Shuqin Wu, 1613.176, 1440.184, 0.6122
127, Hella Jurich, Rieke Brink-Abeler, Tatiana Barrera, Virginie Kadjo, 1605.986, 1561.212, 0.4419
128, Ingrid Torlen, Nila Ann Hakedal, Ilka Semmler, Katrin Holtwick, 1763.514, 1633.459, 0.6194
129, Sabine Swoboda, Sara Montagnolli, Merel Mooren, Rebekka Kadijk, 1552.909, 1352.905, 0.6555
130, Chiaki Kusuhara, Mika Teru Saiki, Dalixia Fernandez Grasset, Tamara Larrea Peraza, 1665.062, 1430.382, 0.7524
131, Chen Xue, Xi Zhang, Annie Martin, Dana Cooke, 1685.821, 1574.496, 0.5616
132, Renata Ribeiro, Talita Antunes, Liesbet Van Breedam, Liesbeth Mouha, 1773.775, 1485.046, 0.8093
133, Laura Ludwig, Sara Niedrig, Morgane Faure, Virginie Sarpaux, 1655.474, 1487.981, 0.6573
134, Emilia Nystrom, Erika Nystrom, Imara Esteves Ribalta, Milagros Crespo, 1505.248, 1330.717, 0.6413
135, Adriana Behar, Shelda Bede, Daniela Gioria, Lucilla Perrotta, 1592.029, 1519.062, 0.4150
136, Okka Rau, Stephanie Pohl, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 1589.316, 1509.222, 0.4302
137, Kathrine Maaseide, Susanne Glesnes, Efthalia Koutroumanidou, Maria Tsiartsiani, 1585.102, 1535.310, 0.4403
138, Vasiliki Arvaniti, Vasso Karadassiou, Hana Skalnikova, Tereza Petrova, 1552.909, 1352.905, 0.6555
139, Jia Tian, Jie Wang, Hui Yu Phang, Shiang Theng Tan, 1811.874, 1471.957, 0.8507
140, Juliana Felisberta, Larissa Franca, Doris Schwaiger, Stefanie Schwaiger, 1689.588, 1595.866, 0.4899
141, Hella Jurich, Rieke Brink-Abeler, Marie-Andree Lessard, Sarah Maxwell, 1644.209, 1568.322, 0.4897
142, Ingrid Torlen, Nila Ann Hakedal, Sabine Swoboda, Sara Montagnolli, 1775.577, 1519.229, 0.7707
143, Chen Xue, Xi Zhang, Chiaki Kusuhara, Mika Teru Saiki, 1716.404, 1637.665, 0.5298
144, Renata Ribeiro, Talita Antunes, Laura Ludwig, Sara Niedrig, 1796.475, 1633.284, 0.6640
145, Adriana Behar, Shelda Bede, Emilia Nystrom, Erika Nystrom, 1640.619, 1474.631, 0.6224
146, Okka Rau, Stephanie Pohl, Kathrine Maaseide, Susanne Glesnes, 1652.630, 1550.503, 0.5061
147, Jia Tian, Jie Wang, Vasiliki Arvaniti, Vasso Karadassiou, 1823.110, 1525.228, 0.8162
148, Juliana Felisberta, Larissa Franca, Hella Jurich, Rieke Brink-Abeler, 1738.863, 1615.832, 0.5649
149, Chen Xue, Xi Zhang, Ingrid Torlen, Nila Ann Hakedal, 1751.660, 1744.835, 0.4157
150, Renata Ribeiro, Talita Antunes, Adriana Behar, Shelda Bede, 1813.539, 1606.620, 0.7104
151, Jia Tian, Jie Wang, Okka Rau, Stephanie Pohl, 1838.591, 1620.676, 0.7274
152, Juliana Felisberta, Larissa Franca, Chen Xue, Xi Zhang, 1790.512, 1725.030, 0.4816
153, Jia Tian, Jie Wang, Renata Ribeiro, Talita Antunes, 1864.341, 1786.620, 0.5360
154, Natalie Cook, Tamsin Hinchley, Diane Pascua, Heidi Ilustre, 1608.781, 1561.418, 0.4476
155, Tatiana Barrera, Virginie Kadjo, Angelina Scanlon, Shuqin Wu, 1580.201, 1394.719, 0.6675
156, Merel Mooren, Rebekka Kadijk, Ilka Semmler, Katrin Holtwick, 1448.926, 1586.707, 0.1659
157, Dalixia Fernandez Grasset, Tamara Larrea Peraza, Annie Martin, Dana Cooke, 1493.748, 1520.066, 0.3037
158, Morgane Faure, Virginie Sarpaux, Liesbet Van Breedam, Liesbeth Mouha, 1524.705, 1434.855, 0.5042
159, Imara Esteves Ribalta, Milagros Crespo, Daniela Gioria, Lucilla Perrotta, 1409.000, 1463.819, 0.2527
160, Efthalia Koutroumanidou, Maria Tsiartsiani, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 1568.356, 1475.417, 0.5375
161, Hana Skalnikova, Tereza Petrova, Hui Yu Phang, Shiang Theng Tan, 1415.070, 1379.316, 0.3351
162, Natalie Cook, Tamsin Hinchley, Vasiliki Arvaniti, Vasso Karadassiou, 1629.776, 1478.695, 0.6180
163, Kathrine Maaseide, Susanne Glesnes, Tatiana Barrera, Virginie Kadjo, 1589.493, 1549.071, 0.4574
164, Merel Mooren, Rebekka Kadijk, Emilia Nystrom, Erika Nystrom, 1498.265, 1433.562, 0.4631
165, Dalixia Fernandez Grasset, Tamara Larrea Peraza, Laura Ludwig, Sara Niedrig, 1551.679, 1591.818, 0.3093
166, Chiaki Kusuhara, Mika Teru Saiki, Morgane Faure, Virginie Sarpaux, 1656.221, 1499.390, 0.6571
167, Imara Esteves Ribalta, Milagros Crespo, Sabine Swoboda, Sara Montagnolli, 1464.584, 1443.599, 0.3465
168, Efthalia Koutroumanidou, Maria Tsiartsiani, Marie-Andree Lessard, Sarah Maxwell, 1600.428, 1528.563, 0.5001
169, Doris Schwaiger, Stefanie Schwaiger, Hana Skalnikova, Tereza Petrova, 1612.993, 1389.953, 0.7390
170, Natalie Cook, Tamsin Hinchley, Kathrine Maaseide, Susanne Glesnes, 1654.297, 1560.525, 0.5577
171, Merel Mooren, Rebekka Kadijk, Dalixia Fernandez Grasset, Tamara Larrea Peraza, 1545.742, 1510.409, 0.4237
172, Imara Esteves Ribalta, Milagros Crespo, Chiaki Kusuhara, Mika Teru Saiki, 1530.025, 1617.683, 0.2491
173, Doris Schwaiger, Stefanie Schwaiger, Efthalia Koutroumanidou, Maria Tsiartsiani, 1642.479, 1571.242, 0.5181
174, Ingrid Torlen, Nila Ann Hakedal, Natalie Cook, Tamsin Hinchley, 1763.412, 1634.506, 0.6274
175, Merel Mooren, Rebekka Kadijk, Hella Jurich, Rieke Brink-Abeler, 1590.765, 1577.473, 0.4005
176, Imara Esteves Ribalta, Milagros Crespo, Okka Rau, Stephanie Pohl, 1574.994, 1559.297, 0.3724
177, Adriana Behar, Shelda Bede, Doris Schwaiger, Stefanie Schwaiger, 1661.728, 1613.299, 0.4486
178, Ingrid Torlen, Nila Ann Hakedal, Merel Mooren, Rebekka Kadijk, 1776.032, 1571.291, 0.7298
179, Adriana Behar, Shelda Bede, Imara Esteves Ribalta, Milagros Crespo, 1694.527, 1549.887, 0.6223
180, Renata Ribeiro, Talita Antunes, Ingrid Torlen, Nila Ann Hakedal, 1813.054, 1754.752, 0.5152
181, Chen Xue, Xi Zhang, Adriana Behar, Shelda Bede, 1747.662, 1658.513, 0.5438
182, Renata Ribeiro, Talita Antunes, Juliana Felisberta, Larissa Franca, 1835.126, 1749.403, 0.5324
183, Jia Tian, Jie Wang, Chen Xue, Xi Zhang, 1882.256, 1731.081, 0.6619
184, Chen Xue, Xi Zhang, Juliana Felisberta, Larissa Franca, 1754.038, 1708.044, 0.4737
185, Renata Ribeiro, Talita Antunes, Jia Tian, Jie Wang, 1861.882, 1854.393, 0.4326
186, Ana Paula Henkel, Leila Barros, Carolina Salgado, Maria Clara Salgado, 1649.654, 1523.315, 0.6012
187, Miwa Asao, Takemi Nishibori, Miho Makabe, Sachie Oguri, 1533.162, 1378.681, 0.5850
188, Caroline Fiset, Isabelle Rancourt, Anouk Boileau, Marie-Christine Mondor, 1536.796, 1346.176, 0.6621
189, Isabelle Czerveniak, Sara Pothaar, Chelsea Grimson, Katherine Zakrzewski, 1454.400, 1436.387, 0.3435
190, Annie Martin, Dana Cooke, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 1551.322, 1446.468, 0.5639
191, Bibiana Candelas, Mayra Garcia, Tatiana Barrera, Virginie Kadjo, 1534.766, 1518.174, 0.4165
192, Eiko Koizumi, Shinako Tanaka, Diane Pascua, Heidi Ilustre, 1552.768, 1516.436, 0.4156
193, Marrit Leenstra, Sanne Keizer, Norma Escobedo Perez, Rosario Reyes, 1487.810, 1365.168, 0.5381
194, Clara Lozano, Nadia Campisi, Denise Johns, Lucy Boulton, 1535.448, 1418.568, 0.5605
195, Heike Jensen, Summer Lochowicz, Miwa Asao, Takemi Nishibori, 1569.513, 1484.281, 0.4912
196, Liesbet Van Breedam, Liesbeth Mouha, Jarunee Sannok, Usa Tenpaksee, 1480.489, 1406.788, 0.4662
197, Isabelle Forrer, Sarah Schmocker, Hiromi Suzuki, Satoko Urata, 1436.522, 1330.114, 0.5001
198, Marie-Andree Lessard, Sarah Maxwell, Isabelle Czerveniak, Sara Pothaar, 1555.510, 1414.946, 0.6051
199, Chiaki Kusuhara, Mika Teru Saiki, Becchara Palmer, Eileen Romanowski, 1631.389, 1435.263, 0.6971
200, Giulia Momoli, Lucilla Perrotta, Caroline Fiset, Isabelle Rancourt, 1584.251, 1489.742, 0.4472
201, Angelica Ljungquist, Karin Lundqvist, Kamoltip Kulna, Yupa Phokongploy, 1558.361, 1428.472, 0.5609
202, Ana Paula Henkel, Leila Barros, Annie Martin, Dana Cooke, 1671.638, 1527.237, 0.6378
203, Bibiana Candelas, Mayra Garcia, Eiko Koizumi, Shinako Tanaka, 1569.297, 1511.647, 0.4741
204, Marrit Leenstra, Sanne Keizer, Clara Lozano, Nadia Campisi, 1534.220, 1498.031, 0.4319
205, Linjun Ji, Ying Zhang, Heike Jensen, Summer Lochowicz, 1572.748, 1526.484, 0.4483
206, Lu Wang, Man Zuo, Liesbet Van Breedam, Liesbeth Mouha, 1595.427, 1450.144, 0.6280
207, Marie-Andree Lessard, Sarah Maxwell, Isabelle Forrer, Sarah Schmocker, 1576.764, 1402.457, 0.6648
208, Chiaki Kusuhara, Mika Teru Saiki, Giulia Momoli, Lucilla Perrotta, 1648.893, 1525.643, 0.5674
209, Efthalia Koutroumanidou, Maria Tsiartsiani, Angelica Ljungquist, Karin Lundqvist, 1596.507, 1510.930, 0.5185
210, Jia Tian, Jie Wang, Mi-Hwa Yu, Seol-Yi Kim, 1859.612, 1477.277, 0.8849
211, Doris Schwaiger, Stefanie Schwaiger, Sabine Swoboda, Sara Montagnolli, 1627.277, 1413.850, 0.7265
212, Marrit Leenstra, Sanne Keizer, Eun-Kyoung Lee, Meong-Hee Lee, 1562.446, 1428.802, 0.5491
213, Imara Esteves Ribalta, Milagros Crespo, Emilia Nystrom, Erika Nystrom, 1571.173, 1408.534, 0.6614
214, Ana Paula Henkel, Leila Barros, Agatha Bednarczuk, Shaylyn Bede, 1690.622, 1531.599, 0.6507
215, Laura Ludwig, Sara Niedrig, Hana Skalnikova, Tereza Petrova, 1605.462, 1368.795, 0.7617
216, Merel Mooren, Rebekka Kadijk, Geeske Banck, Susanne Lahme, 1589.691, 1395.027, 0.6825
217, Chen Xue, Xi Zhang, Marie-Andree Lessard, Sarah Maxwell, 1765.577, 1559.566, 0.7351
218, Renata Ribeiro, Talita Antunes, Mered de Vries, Patricia Labee, 1865.159, 1400.635, 0.9300
219, Natalie Cook, Tamsin Hinchley, Morgane Faure, Virginie Sarpaux, 1649.905, 1477.865, 0.6852
220, Lu Wang, Man Zuo, Kathrine Maaseide, Susanne Glesnes, 1622.744, 1533.779, 0.5501
221, Efthalia Koutroumanidou, Maria Tsiartsiani, Ingrid Torlen, Nila Ann Hakedal, 1635.635, 1724.500, 0.2868
222, Adriana Behar, Shelda Bede, Linjun Ji, Ying Zhang, 1685.028, 1547.632, 0.6210
223, Vasiliki Arvaniti, Vasso Karadassiou, Hella Jurich, Rieke Brink-Abeler, 1545.753, 1541.281, 0.3616
224, Chiaki Kusuhara, Mika Teru Saiki, Dalixia Fernandez Grasset, Tamara Larrea Peraza, 1662.444, 1488.471, 0.6894
225, Juliana Felisberta, Larissa Franca, Bibiana Candelas, Mayra Garcia, 1729.970, 1549.859, 0.6897
226, Jia Tian, Jie Wang, Doris Schwaiger, Stefanie Schwaiger, 1869.304, 1616.192, 0.7921
227, Imara Esteves Ribalta, Milagros Crespo, Marrit Leenstra, Sanne Keizer, 1599.186, 1529.240, 0.5126
228, Ana Paula Henkel, Leila Barros, Laura Ludwig, Sara Niedrig, 1710.864, 1584.852, 0.6202
229, Chen Xue, Xi Zhang, Merel Mooren, Rebekka Kadijk, 1776.670, 1572.996, 0.7335
230, Natalie Cook, Tamsin Hinchley, Renata Ribeiro, Talita Antunes, 1687.674, 1830.010, 0.2246
231, Lu Wang, Man Zuo, Efthalia Koutroumanidou, Maria Tsiartsiani, 1652.164, 1610.154, 0.4815
232, Adriana Behar, Shelda Bede, Vasiliki Arvaniti, Vasso Karadassiou, 1704.465, 1516.942, 0.6903
233, Juliana Felisberta, Larissa Franca, Chiaki Kusuhara, Mika Teru Saiki, 1756.542, 1645.904, 0.5960
234, Jia Tian, Jie Wang, Imara Esteves Ribalta, Milagros Crespo, 1877.147, 1588.932, 0.8256
235, Ana Paula Henkel, Leila Barros, Chen Xue, Xi Zhang, 1740.929, 1753.322, 0.4064
