game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
3064, Dan Zhang, Yuan Yue, Chen Xue, Ying Zhang, 1574.442, 1495.881, 0.5487
3065, Angelica Ljungquist, Karin Lundqvist, Bibiana Candelas, Mayra Garcia, 1588.188, 1555.377, 0.4722
3066, Renata Ribeiro, Vanilda Leao, Lu Wang, Ying Li, 1560.035, 1531.434, 0.4651
3067, Becchara Palmer, Heike Jensen, Xi Zhang, Ying Huang, 1516.655, 1624.684, 0.2576
3068, Carolina Salgado, Maria Clara Salgado, Dan Zhang, Yuan Yue, 1794.117, 1562.486, 0.7678
3069, Ilka Semmler, Katrin Holtwick, Angelica Ljungquist, Karin Lundqvist, 1734.040, 1572.015, 0.6784
3070, Renata Ribeiro, Vanilda Leao, Becchara Palmer, Heike Jensen, 1581.707, 1494.983, 0.5621
3071, Carolina Salgado, Maria Clara Salgado, Ilka Semmler, Katrin Holtwick, 1814.667, 1713.491, 0.5856
3072, Laura Ludwig, Sara Niedrig, Renata Ribeiro, Vanilda Leao, 1717.932, 1564.924, 0.6654
3073, Carolina Salgado, Maria Clara Salgado, Doris Schwaiger, Stefanie Schwaiger, 1831.082, 1672.664, 0.6733
3074, Jie Wang, Man Zuo, Laura Ludwig, Sara Niedrig, 1760.046, 1694.562, 0.5269
3075, Maria Antonelli, Talita Antunes, Carolina Salgado, Maria Clara Salgado, 1661.544, 1791.463, 0.2308
3076, Carolina Salgado, Maria Clara Salgado, Laura Ludwig, Sara Niedrig, 1809.631, 1676.393, 0.6359
3077, Maria Antonelli, Talita Antunes, Jie Wang, Man Zuo, 1693.399, 1728.191, 0.3619
3078, Ayako Nakatsuka, Junko Komada, Keiko Urata, Yuki Yanagawa, 1524.691, 1475.309, 0.5000
3079, Ayumi Kusano, Mutsumi Ozaki, Chie Iwana, Yoko Miki, 1521.587, 1475.071, 0.4952
3080, Kadri Puri, Polina Bratuhhina, Rosario Reyes, Xitlali Herrera, 1466.083, 1404.653, 0.5202
3081, Denise Johns, Lucy Boulton, Tanarattha Udomchavee, Varapatsorn Radarong, 1346.130, 1397.503, 0.3365
3082, Evgeniya Ukolova, Maria Prokopeva, Alejandra Simon, Cristina Hopf, 1457.170, 1470.027, 0.3967
3083, Karla Borger, Rieke Brink-Abeler, Ayako Nakatsuka, Junko Komada, 1526.462, 1498.229, 0.4645
3084, Ester Ribera, Nadia Campisi, Hayley Griffiths, Micah Brown, 1520.136, 1413.543, 0.5943
3085, Anastasia Barsuk, Galina Boyko, Mari-Liis Graumann, Natalja Bratuhhina, 1502.019, 1383.817, 0.6127
3086, Annik Skrivan, Karin Trussel, Eiko Koizumi, Remi Sudo, 1524.691, 1475.309, 0.5000
3087, Lu Wang, Ying Li, Ilke Meertens, Margo Wiltens, 1552.928, 1463.937, 0.5658
3088, Becchara Palmer, Heike Jensen, Ayumi Kusano, Mutsumi Ozaki, 1521.583, 1494.987, 0.4618
3089, Anna Scarlett, Susan Blundell, Carolina Costagrande, Valeria Rosso, 1446.086, 1469.150, 0.3804
3090, Shauna Mullin, Zara Dampney, Raquel Sousa Lacerda, Susana Monteiro, 1426.875, 1390.767, 0.4777
3091, Hiromi Suzuki, Shinako Tanaka, Alice Rohkamper, Louise Bawden, 1470.499, 1437.964, 0.4717
3092, Renata Ribeiro, Vanilda Leao, Kadri Puri, Polina Bratuhhina, 1582.971, 1448.035, 0.6385
3093, Denise Johns, Lucy Boulton, Evgeniya Ukolova, Maria Prokopeva, 1378.900, 1424.400, 0.3454
3094, Karla Borger, Rieke Brink-Abeler, Ester Ribera, Nadia Campisi, 1550.705, 1495.893, 0.5091
3095, Anastasia Barsuk, Galina Boyko, Tatiana Barrera, Virginie Sarpaux, 1524.551, 1448.678, 0.5442
3096, Claudia Lehmann, Julia Sude, Annik Skrivan, Karin Trussel, 1541.318, 1499.381, 0.4875
3097, Becchara Palmer, Heike Jensen, Lu Wang, Ying Li, 1548.527, 1525.984, 0.4550
3098, Anna Scarlett, Susan Blundell, Shauna Mullin, Zara Dampney, 1469.423, 1403.537, 0.5276
3099, Hana Skalnikova, Tereza Petrova, Hiromi Suzuki, Shinako Tanaka, 1523.827, 1447.966, 0.5442
3100, Juliana Felisberta, Larissa Franca, Hiroyo Kaneda, Kaoru Sugayama, 1847.951, 1493.395, 0.8771
3101, Danielle Remmers, Marloes Wesselink, Chen Xue, Ying Zhang, 1524.399, 1471.482, 0.5059
3102, Claudia Lehmann, Julia Sude, Chiaki Kusuhara, Satoko Urata, 1563.131, 1478.188, 0.5592
3103, Emilia Nystrom, Erika Nystrom, Jie Wang, Man Zuo, 1535.861, 1687.009, 0.2068
3104, Maria Antonelli, Talita Antunes, Karla Borger, Rieke Brink-Abeler, 1708.815, 1535.289, 0.6945
3105, Liesbet Van Breedam, Liesbeth Mouha, Bibiana Candelas, Mayra Garcia, 1683.513, 1538.071, 0.6543
3106, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Marleen Van Iersel, Sanne Keizer, 1519.952, 1473.593, 0.4949
3107, Renata Ribeiro, Vanilda Leao, Denise Johns, Lucy Boulton, 1595.107, 1366.765, 0.7640
3108, Xi Zhang, Ying Huang, Anastasia Barsuk, Galina Boyko, 1642.651, 1506.584, 0.6402
3109, Maria Tsiartsiani, Vasiliki Arvaniti, Dalixia Fernandez Grasset, Imara Esteves Ribalta, 1524.691, 1475.309, 0.5000
3110, Anja Gunther, Geeske Banck, Becchara Palmer, Heike Jensen, 1624.145, 1527.620, 0.5781
3111, Barbara Hansel, Sara Montagnolli, Doris Schwaiger, Stefanie Schwaiger, 1505.765, 1633.230, 0.2337
3112, Angie Akers, Tyra Turner, Laura Ludwig, Sara Niedrig, 1537.416, 1638.977, 0.2659
3113, Hana Skalnikova, Tereza Petrova, Miwa Asao, Takemi Nishibori, 1535.538, 1299.365, 0.7729
3114, Annie Martin, Marie-Andree Lessard, Angelica Ljungquist, Karin Lundqvist, 1565.791, 1544.928, 0.4522
3115, Carolina Salgado, Maria Clara Salgado, Anna Scarlett, Susan Blundell, 1816.272, 1462.783, 0.8764
3116, Juliana Felisberta, Larissa Franca, Danielle Remmers, Marloes Wesselink, 1855.135, 1517.216, 0.8656
3117, Claudia Lehmann, Julia Sude, Emilia Nystrom, Erika Nystrom, 1585.908, 1513.083, 0.5392
3118, Maria Antonelli, Talita Antunes, Liesbet Van Breedam, Liesbeth Mouha, 1731.729, 1660.600, 0.5363
3119, Renata Ribeiro, Vanilda Leao, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 1614.665, 1500.394, 0.6065
3120, Maria Tsiartsiani, Vasiliki Arvaniti, Xi Zhang, Ying Huang, 1557.964, 1609.378, 0.3365
3121, Barbara Hansel, Sara Montagnolli, Anja Gunther, Geeske Banck, 1539.068, 1590.842, 0.3359
3122, Angie Akers, Tyra Turner, Hana Skalnikova, Tereza Petrova, 1561.974, 1510.980, 0.5027
3123, Carolina Salgado, Maria Clara Salgado, Annie Martin, Marie-Andree Lessard, 1826.258, 1555.805, 0.8087
3124, Juliana Felisberta, Larissa Franca, Claudia Lehmann, Julia Sude, 1864.334, 1576.708, 0.8249
3125, Maria Antonelli, Talita Antunes, Renata Ribeiro, Vanilda Leao, 1748.656, 1597.738, 0.6624
3126, Maria Tsiartsiani, Vasiliki Arvaniti, Barbara Hansel, Sara Montagnolli, 1581.323, 1515.708, 0.5272
3127, Angie Akers, Tyra Turner, Carolina Salgado, Maria Clara Salgado, 1605.022, 1783.210, 0.1793
3128, Juliana Felisberta, Larissa Franca, Maria Antonelli, Talita Antunes, 1881.345, 1731.645, 0.6606
3129, Angie Akers, Tyra Turner, Maria Tsiartsiani, Vasiliki Arvaniti, 1628.047, 1558.298, 0.5341
3130, Chen Xue, Ying Zhang, Hiroyo Kaneda, Kaoru Sugayama, 1497.743, 1467.134, 0.4685
3131, Chiaki Kusuhara, Satoko Urata, Jie Wang, Man Zuo, 1517.786, 1647.411, 0.2311
3132, Karla Borger, Rieke Brink-Abeler, Bibiana Candelas, Mayra Garcia, 1560.178, 1513.182, 0.4960
3133, Marleen Van Iersel, Sanne Keizer, Denise Johns, Lucy Boulton, 1491.144, 1349.213, 0.6491
3134, Anastasia Barsuk, Galina Boyko, Dalixia Fernandez Grasset, Imara Esteves Ribalta, 1529.085, 1452.808, 0.5449
3135, Becchara Palmer, Heike Jensen, Doris Schwaiger, Stefanie Schwaiger, 1559.994, 1600.856, 0.3525
3136, Laura Ludwig, Sara Niedrig, Miwa Asao, Takemi Nishibori, 1645.636, 1292.706, 0.8760
3137, Angelica Ljungquist, Karin Lundqvist, Anna Scarlett, Susan Blundell, 1564.034, 1443.676, 0.6161
3138, Chen Xue, Ying Zhang, Annie Martin, Marie-Andree Lessard, 1526.635, 1526.913, 0.4172
3139, Hana Skalnikova, Tereza Petrova, Chiaki Kusuhara, Satoko Urata, 1536.157, 1492.609, 0.4902
3140, Anja Gunther, Geeske Banck, Karla Borger, Rieke Brink-Abeler, 1613.385, 1537.635, 0.5440
3141, Marleen Van Iersel, Sanne Keizer, Xi Zhang, Ying Huang, 1524.436, 1576.086, 0.3361
3142, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Anastasia Barsuk, Galina Boyko, 1527.145, 1502.333, 0.4588
3143, Liesbet Van Breedam, Liesbeth Mouha, Becchara Palmer, Heike Jensen, 1678.537, 1542.057, 0.6409
3144, Laura Ludwig, Sara Niedrig, Emilia Nystrom, Erika Nystrom, 1661.641, 1497.079, 0.6820
3145, Angelica Ljungquist, Karin Lundqvist, Danielle Remmers, Marloes Wesselink, 1585.473, 1495.777, 0.5670
3146, Chen Xue, Ying Zhang, Hana Skalnikova, Tereza Petrova, 1552.006, 1510.786, 0.4863
3147, Marleen Van Iersel, Sanne Keizer, Anja Gunther, Geeske Banck, 1555.593, 1582.229, 0.3747
3148, Liesbet Van Breedam, Liesbeth Mouha, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 1693.459, 1512.223, 0.7051
3149, Laura Ludwig, Sara Niedrig, Angelica Ljungquist, Karin Lundqvist, 1681.133, 1565.981, 0.6079
3150, Renata Ribeiro, Vanilda Leao, Chen Xue, Ying Zhang, 1619.250, 1530.494, 0.5654
3151, Marleen Van Iersel, Sanne Keizer, Claudia Lehmann, Julia Sude, 1581.796, 1550.504, 0.4696
3152, Carolina Salgado, Maria Clara Salgado, Liesbet Van Breedam, Liesbeth Mouha, 1801.830, 1674.839, 0.6264
3153, Laura Ludwig, Sara Niedrig, Barbara Hansel, Sara Montagnolli, 1695.278, 1501.564, 0.7216
3154, Marleen Van Iersel, Sanne Keizer, Renata Ribeiro, Vanilda Leao, 1609.184, 1591.863, 0.4463
3155, Carolina Salgado, Maria Clara Salgado, Laura Ludwig, Sara Niedrig, 1819.399, 1677.709, 0.6487
3156, Marleen Van Iersel, Sanne Keizer, Maria Tsiartsiani, Vasiliki Arvaniti, 1630.348, 1537.134, 0.5727
3157, Maria Antonelli, Talita Antunes, Carolina Salgado, Maria Clara Salgado, 1762.714, 1788.330, 0.3763
3158, Juliana Felisberta, Larissa Franca, Marleen Van Iersel, Sanne Keizer, 1891.309, 1620.385, 0.8092
3159, Maria Antonelli, Talita Antunes, Angie Akers, Tyra Turner, 1778.595, 1612.166, 0.6846
3160, Marleen Van Iersel, Sanne Keizer, Angie Akers, Tyra Turner, 1644.494, 1588.057, 0.5118
3161, Juliana Felisberta, Larissa Franca, Maria Antonelli, Talita Antunes, 1908.499, 1761.404, 0.6567
3162, Karla Borger, Rieke Brink-Abeler, Claudia Lehmann, Julia Sude, 1563.246, 1524.894, 0.4815
3163, Ayumi Kusano, Mutsumi Ozaki, Ayako Nakatsuka, Junko Komada, 1519.909, 1473.307, 0.4953
3164, Hiromi Suzuki, Shinako Tanaka, Rosario Reyes, Xitlali Herrera, 1469.642, 1382.976, 0.5620
3165, Evgeniya Ukolova, Maria Prokopeva, Alejandra Simon, Cristina Hopf, 1452.383, 1442.044, 0.4347
3166, Anna Scarlett, Susan Blundell, Benigna Fernandez, Catalina Pol Borras, 1472.441, 1471.235, 0.4196
3167, Ayumi Kusano, Mutsumi Ozaki, Barbara Hansel, Sara Montagnolli, 1543.307, 1478.166, 0.5264
3168, Elsa Baquerizo, Liliana Fernandez, Hayley Griffiths, Micah Brown, 1463.439, 1390.755, 0.5389
3169, Lu Wang, Ying Li, Mari-Liis Graumann, Natalja Bratuhhina, 1541.431, 1368.370, 0.6939
3170, Alice Rohkamper, Louise Bawden, Miwa Asao, Takemi Nishibori, 1453.233, 1277.436, 0.6977
3171, Anastasia Barsuk, Galina Boyko, Ilke Meertens, Margo Wiltens, 1524.345, 1441.925, 0.5550
3172, Karla Borger, Rieke Brink-Abeler, Carla Scott, Larni Dibben, 1583.585, 1479.661, 0.5900
3173, Becchara Palmer, Heike Jensen, Carolina Costagrande, Valeria Rosso, 1561.761, 1449.446, 0.6034
3174, Chiaki Kusuhara, Satoko Urata, Raquel Sousa Lacerda, Susana Monteiro, 1510.470, 1372.907, 0.6425
3175, Kadri Puri, Polina Bratuhhina, Annik Skrivan, Karin Trussel, 1476.436, 1470.980, 0.4266
3176, Renata Ribeiro, Vanilda Leao, Hiromi Suzuki, Shinako Tanaka, 1608.479, 1453.025, 0.6690
3177, Evgeniya Ukolova, Maria Prokopeva, Anna Scarlett, Susan Blundell, 1478.511, 1446.314, 0.4712
3178, Elsa Baquerizo, Liliana Fernandez, Ayumi Kusano, Mutsumi Ozaki, 1493.930, 1512.816, 0.3870
3179, Lu Wang, Ying Li, Annie Martin, Marie-Andree Lessard, 1565.097, 1503.246, 0.5209
3180, Emilia Nystrom, Erika Nystrom, Alice Rohkamper, Louise Bawden, 1518.719, 1431.593, 0.5628
3181, Karla Borger, Rieke Brink-Abeler, Anastasia Barsuk, Galina Boyko, 1604.190, 1503.740, 0.5844
3182, Becchara Palmer, Heike Jensen, Chiaki Kusuhara, Satoko Urata, 1582.898, 1489.333, 0.5733
3183, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Kadri Puri, Polina Bratuhhina, 1534.414, 1454.246, 0.5513
3184, April Ross, Jennifer Kessy, Hyo-Sil Jang, Ka-Yeon Kim, 1981.030, 1496.665, 0.9399
3185, Angelica Ljungquist, Karin Lundqvist, Lu Wang, Ying Li, 1590.609, 1540.468, 0.5013
3186, Karla Borger, Rieke Brink-Abeler, Jee-Yeon Han, Meong-Hee Lee, 1621.905, 1482.285, 0.6456
3187, Xi Zhang, Ying Huang, Becchara Palmer, Heike Jensen, 1601.263, 1557.721, 0.4902
3188, Okka Rau, Stephanie Pohl, Janne Kongshavn, Kathrine Maaseide, 1791.336, 1491.335, 0.8358
3189, Marleen Van Iersel, Sanne Keizer, Emilia Nystrom, Erika Nystrom, 1660.899, 1502.315, 0.6735
3190, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Ingrid Torlen, Nila Ann Hakedal, 1576.743, 1744.267, 0.1897
3191, Maria Antonelli, Talita Antunes, Anna Scarlett, Susan Blundell, 1768.876, 1438.841, 0.8598
3192, Carolina Salgado, Maria Clara Salgado, Evgeniya Ukolova, Maria Prokopeva, 1795.987, 1470.854, 0.8561
3193, Danielle Remmers, Marloes Wesselink, Maria Tsiartsiani, Vasiliki Arvaniti, 1523.449, 1509.462, 0.4408
3194, Hana Skalnikova, Tereza Petrova, Anja Gunther, Geeske Banck, 1540.659, 1552.356, 0.3986
3195, Bibiana Candelas, Mayra Garcia, Laura Ludwig, Sara Niedrig, 1549.775, 1641.116, 0.2795
3196, Renata Ribeiro, Vanilda Leao, Dalixia Fernandez Grasset, Imara Esteves Ribalta, 1623.161, 1438.126, 0.7102
3197, Jie Wang, Man Zuo, Nadine Zumkehr, Simone Kuhn, 1662.558, 1484.853, 0.7003
3198, Chen Xue, Ying Zhang, Liesbet Van Breedam, Liesbeth Mouha, 1565.663, 1639.669, 0.3035
3199, Juliana Felisberta, Larissa Franca, Elsa Baquerizo, Liliana Fernandez, 1913.111, 1489.318, 0.9158
3200, April Ross, Jennifer Kessy, Angelica Ljungquist, Karin Lundqvist, 1986.234, 1585.406, 0.9044
3201, Xi Zhang, Ying Huang, Karla Borger, Rieke Brink-Abeler, 1627.432, 1595.735, 0.4703
3202, Marleen Van Iersel, Sanne Keizer, Okka Rau, Stephanie Pohl, 1695.073, 1757.162, 0.3206
3203, Maria Antonelli, Talita Antunes, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 1781.611, 1564.008, 0.7514
3204, Carolina Salgado, Maria Clara Salgado, Danielle Remmers, Marloes Wesselink, 1805.053, 1514.383, 0.8276
3205, Hana Skalnikova, Tereza Petrova, Bibiana Candelas, Mayra Garcia, 1566.000, 1524.434, 0.4869
3206, Renata Ribeiro, Vanilda Leao, Jie Wang, Man Zuo, 1650.690, 1635.029, 0.4435
3207, Juliana Felisberta, Larissa Franca, Chen Xue, Ying Zhang, 1919.526, 1559.248, 0.8808
3208, April Ross, Jennifer Kessy, Xi Zhang, Ying Huang, 1992.308, 1621.358, 0.8875
3209, Maria Antonelli, Talita Antunes, Marleen Van Iersel, Sanne Keizer, 1800.436, 1676.248, 0.6220
3210, Hana Skalnikova, Tereza Petrova, Carolina Salgado, Maria Clara Salgado, 1607.528, 1763.526, 0.2016
3211, Renata Ribeiro, Vanilda Leao, Juliana Felisberta, Larissa Franca, 1694.003, 1876.213, 0.1754
3212, Maria Antonelli, Talita Antunes, April Ross, Jennifer Kessy, 1838.906, 1953.837, 0.2489
3213, Renata Ribeiro, Vanilda Leao, Hana Skalnikova, Tereza Petrova, 1712.832, 1588.699, 0.6219
3214, Lu Wang, Ying Li, Hyo-Sil Jang, Ka-Yeon Kim, 1562.111, 1475.022, 0.5627
3215, Becchara Palmer, Heike Jensen, Jee-Yeon Han, Meong-Hee Lee, 1577.261, 1462.746, 0.6069
3216, Janne Kongshavn, Kathrine Maaseide, Emilia Nystrom, Erika Nystrom, 1516.810, 1476.840, 0.4842
3217, Ingrid Torlen, Nila Ann Hakedal, Anna Scarlett, Susan Blundell, 1752.081, 1431.028, 0.8530
3218, Evgeniya Ukolova, Maria Prokopeva, Maria Tsiartsiani, Vasiliki Arvaniti, 1498.326, 1481.990, 0.4447
3219, Laura Ludwig, Sara Niedrig, Anja Gunther, Geeske Banck, 1659.799, 1533.673, 0.6250
3220, Nadine Zumkehr, Simone Kuhn, Dalixia Fernandez Grasset, Imara Esteves Ribalta, 1506.298, 1416.681, 0.5668
3221, Liesbet Van Breedam, Liesbeth Mouha, Elsa Baquerizo, Liliana Fernandez, 1654.649, 1474.337, 0.7038
3222, Chen Xue, Ying Zhang, Lu Wang, Ying Li, 1584.143, 1537.216, 0.4959
3223, Jie Wang, Man Zuo, Becchara Palmer, Heike Jensen, 1655.732, 1556.558, 0.5824
3224, Bibiana Candelas, Mayra Garcia, Janne Kongshavn, Kathrine Maaseide, 1548.585, 1492.659, 0.5110
3225, Ingrid Torlen, Nila Ann Hakedal, Danielle Remmers, Marloes Wesselink, 1762.630, 1503.834, 0.7971
3226, Evgeniya Ukolova, Maria Prokopeva, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 1527.776, 1534.557, 0.4066
3227, Laura Ludwig, Sara Niedrig, Okka Rau, Stephanie Pohl, 1691.571, 1725.390, 0.3634
3228, Nadine Zumkehr, Simone Kuhn, Karla Borger, Rieke Brink-Abeler, 1537.490, 1564.543, 0.3741
3229, Liesbet Van Breedam, Liesbeth Mouha, Angelica Ljungquist, Karin Lundqvist, 1674.594, 1565.462, 0.5984
3230, Chen Xue, Ying Zhang, Jie Wang, Man Zuo, 1614.027, 1625.849, 0.3984
3231, Ingrid Torlen, Nila Ann Hakedal, Bibiana Candelas, Mayra Garcia, 1774.279, 1536.936, 0.7742
3232, Laura Ludwig, Sara Niedrig, Evgeniya Ukolova, Maria Prokopeva, 1705.804, 1513.543, 0.7197
3233, Liesbet Van Breedam, Liesbeth Mouha, Nadine Zumkehr, Simone Kuhn, 1690.333, 1521.751, 0.6877
3234, Chen Xue, Ying Zhang, Marleen Van Iersel, Sanne Keizer, 1643.224, 1647.051, 0.4114
3235, Ingrid Torlen, Nila Ann Hakedal, Xi Zhang, Ying Huang, 1789.115, 1606.522, 0.7069
3236, Juliana Felisberta, Larissa Franca, Laura Ludwig, Sara Niedrig, 1890.088, 1691.930, 0.7273
3237, Carolina Salgado, Maria Clara Salgado, Liesbet Van Breedam, Liesbeth Mouha, 1783.212, 1670.647, 0.6038
3238, Ingrid Torlen, Nila Ann Hakedal, Chen Xue, Ying Zhang, 1804.348, 1627.990, 0.6984
3239, Carolina Salgado, Maria Clara Salgado, Juliana Felisberta, Larissa Franca, 1815.678, 1857.621, 0.3509
3240, Hana Skalnikova, Tereza Petrova, Ingrid Torlen, Nila Ann Hakedal, 1628.742, 1764.305, 0.2242
3241, April Ross, Jennifer Kessy, Carolina Salgado, Maria Clara Salgado, 1969.515, 1800.000, 0.6890
3242, Maria Antonelli, Talita Antunes, Hana Skalnikova, Tereza Petrova, 1850.743, 1616.905, 0.7703
3243, April Ross, Jennifer Kessy, Renata Ribeiro, Vanilda Leao, 1979.236, 1703.112, 0.8142
3244, Renata Ribeiro, Vanilda Leao, Hana Skalnikova, Tereza Petrova, 1721.958, 1598.059, 0.6216
3245, Maria Antonelli, Talita Antunes, April Ross, Jennifer Kessy, 1884.777, 1945.202, 0.3231
3246, April Ross, Jennifer Kessy, Ragnhild Aas, Siri Bjorkesett, 1947.530, 1397.490, 0.9585
3247, Inese Jursone, Inguna Minusa, Ashley Ivy Swift, Lauren Fendrick, 1545.688, 1578.254, 0.3654
3248, April Ross, Jennifer Kessy, Ashley Ivy Swift, Lauren Fendrick, 1953.303, 1572.481, 0.8934
3249, Inese Jursone, Inguna Minusa, Ragnhild Aas, Siri Bjorkesett, 1560.791, 1382.387, 0.7012
3250, April Ross, Jennifer Kessy, Inese Jursone, Inguna Minusa, 1958.453, 1555.641, 0.9055
3251, Ashley Ivy Swift, Lauren Fendrick, Ragnhild Aas, Siri Bjorkesett, 1585.320, 1369.548, 0.7492
3252, Maria Antonelli, Talita Antunes, Evgeniya Ukolova, Maria Prokopeva, 1890.495, 1507.824, 0.8944
3253, Chen Xue, Ying Zhang, Danielle Remmers, Michelle Stiekema, 1647.138, 1527.339, 0.6152
3254, Maria Antonelli, Talita Antunes, Danielle Remmers, Michelle Stiekema, 1896.443, 1521.392, 0.8900
3255, Chen Xue, Ying Zhang, Evgeniya Ukolova, Maria Prokopeva, 1662.749, 1492.213, 0.6904
3256, Maria Antonelli, Talita Antunes, Chen Xue, Ying Zhang, 1907.172, 1652.019, 0.7934
3257, Danielle Remmers, Michelle Stiekema, Evgeniya Ukolova, Maria Prokopeva, 1544.037, 1469.568, 0.5419
3258, Juliana Felisberta, Larissa Franca, Efthalia Koutroumanidou, Eydoxia Argiropoulou, 1863.730, 1493.891, 0.8868
3259, Nadine Zumkehr, Simone Kuhn, Hana Skalnikova, Tereza Petrova, 1551.980, 1567.830, 0.3919
3260, Juliana Felisberta, Larissa Franca, Nadine Zumkehr, Simone Kuhn, 1871.319, 1544.391, 0.8575
3261, Hana Skalnikova, Tereza Petrova, Efthalia Koutroumanidou, Eydoxia Argiropoulou, 1587.467, 1474.254, 0.6048
3262, Juliana Felisberta, Larissa Franca, Hana Skalnikova, Tereza Petrova, 1879.938, 1578.848, 0.8367
3263, Nadine Zumkehr, Simone Kuhn, Efthalia Koutroumanidou, Eydoxia Argiropoulou, 1564.277, 1454.368, 0.5996
3264, Elaine Youngs, Nicole Branagh, Shauna Mullin, Zara Dampney, 2005.735, 1401.811, 0.9694
3265, Anja Gunther, Geeske Banck, Annie Martin, Marie-Andree Lessard, 1556.232, 1480.687, 0.5437
3266, Elaine Youngs, Nicole Branagh, Annie Martin, Marie-Andree Lessard, 2008.331, 1478.091, 0.9536
3267, Anja Gunther, Geeske Banck, Shauna Mullin, Zara Dampney, 1570.984, 1387.059, 0.7087
3268, Elaine Youngs, Nicole Branagh, Anja Gunther, Geeske Banck, 2012.440, 1566.875, 0.9254
3269, Annie Martin, Marie-Andree Lessard, Shauna Mullin, Zara Dampney, 1496.630, 1368.520, 0.6281
3270, Ana Paula Henkel, Shelda Bede, Denise Johns, Lucy Boulton, 1933.581, 1347.308, 0.9662
3271, Maria Tsiartsiani, Vasiliki Arvaniti, Barbara Hansel, Sara Montagnolli, 1506.410, 1453.746, 0.5055
3272, Ana Paula Henkel, Shelda Bede, Barbara Hansel, Sara Montagnolli, 1936.879, 1450.449, 0.9406
3273, Maria Tsiartsiani, Vasiliki Arvaniti, Denise Johns, Lucy Boulton, 1520.902, 1332.817, 0.7142
3274, Ana Paula Henkel, Shelda Bede, Maria Tsiartsiani, Vasiliki Arvaniti, 1941.458, 1516.323, 0.9164
3275, Barbara Hansel, Sara Montagnolli, Denise Johns, Lucy Boulton, 1467.341, 1315.924, 0.6631
3276, Angie Akers, Tyra Turner, Isabelle Forrer, Sarah Schmocker, 1601.376, 1393.897, 0.7390
3277, Deborah Giaoui, Eva Hamzaoui, Angelica Ljungquist, Karin Lundqvist, 1530.455, 1536.108, 0.4084
3278, Angie Akers, Tyra Turner, Deborah Giaoui, Eva Hamzaoui, 1621.211, 1510.620, 0.6007
3279, Isabelle Forrer, Sarah Schmocker, Angelica Ljungquist, Karin Lundqvist, 1428.915, 1501.090, 0.3061
3280, Angelica Ljungquist, Karin Lundqvist, Angie Akers, Tyra Turner, 1534.519, 1587.782, 0.3337
3281, Isabelle Forrer, Sarah Schmocker, Deborah Giaoui, Eva Hamzaoui, 1459.540, 1479.995, 0.3845
3282, Dalixia Fernandez Grasset, Imara Esteves Ribalta, Ilka Semmler, Katrin Holtwick, 1461.557, 1668.615, 0.1533
3283, Daniela Gioria, Giulia Momoli, Claudia Lehmann, Julia Sude, 1575.957, 1502.192, 0.5407
3284, Ilka Semmler, Katrin Holtwick, Claudia Lehmann, Julia Sude, 1682.705, 1488.102, 0.7227
3285, Daniela Gioria, Giulia Momoli, Dalixia Fernandez Grasset, Imara Esteves Ribalta, 1593.045, 1444.469, 0.6589
3286, Ilka Semmler, Katrin Holtwick, Daniela Gioria, Giulia Momoli, 1701.331, 1574.419, 0.6262
3287, Dalixia Fernandez Grasset, Imara Esteves Ribalta, Claudia Lehmann, Julia Sude, 1472.306, 1460.264, 0.4375
3288, Carolina Salgado, Maria Clara Salgado, Marloes Wesselink, Merel Mooren, 1808.011, 1491.989, 0.8490
3289, Liesbet Van Breedam, Liesbeth Mouha, Becchara Palmer, Heike Jensen, 1687.754, 1539.451, 0.6585
3290, Carolina Salgado, Maria Clara Salgado, Becchara Palmer, Heike Jensen, 1817.238, 1530.224, 0.8243
3291, Liesbet Van Breedam, Liesbeth Mouha, Marloes Wesselink, Merel Mooren, 1700.304, 1479.439, 0.7553
3292, Carolina Salgado, Maria Clara Salgado, Liesbet Van Breedam, Liesbeth Mouha, 1834.173, 1683.370, 0.6622
3293, Marloes Wesselink, Merel Mooren, Becchara Palmer, Heike Jensen, 1507.799, 1501.864, 0.4274
3294, Ingrid Torlen, Nila Ann Hakedal, Lotte Vestergaard, Stine Andreasen, 1770.577, 1405.880, 0.8836
3295, Okka Rau, Stephanie Pohl, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 1738.192, 1521.756, 0.7500
3296, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Ingrid Torlen, Nila Ann Hakedal, 1563.882, 1728.451, 0.1927
3297, Okka Rau, Stephanie Pohl, Lotte Vestergaard, Stine Andreasen, 1745.085, 1398.986, 0.8713
3298, Ingrid Torlen, Nila Ann Hakedal, Okka Rau, Stephanie Pohl, 1754.332, 1719.204, 0.4761
